query.name	score.percentage
euVOG_5749	1
euVOG_575	1
euVOG_5750	1
euVOG_5751	1
euVOG_5752	1
euVOG_5753	1
euVOG_5754	1
euVOG_5755	1
euVOG_5757	1
euVOG_5758	1
euVOG_5759	1
euVOG_576	1
euVOG_5760	1
euVOG_5761	1
euVOG_5762	1
euVOG_5764	1
euVOG_5765	1
euVOG_5766	1
euVOG_5767	1
euVOG_5768	1
euVOG_5769	1
euVOG_577	1
euVOG_5770	1
euVOG_5771	1
euVOG_5773	1
euVOG_5774	1
euVOG_5775	1
euVOG_5778	1
euVOG_5779	1
euVOG_5780	1
euVOG_5781	1
euVOG_5783	1
euVOG_5784	1
euVOG_5785	1
euVOG_5786	1
euVOG_5787	1
euVOG_5788	1
euVOG_5789	1
euVOG_579	1
euVOG_5790	1
euVOG_5791	1
euVOG_5792	1
euVOG_5793	1
euVOG_5794	1
euVOG_5795	1
euVOG_5796	1
euVOG_5797	1
euVOG_5799	1
euVOG_58	1
euVOG_580	1
euVOG_5800	1
euVOG_5801	1
euVOG_5802	1
euVOG_5803	1
euVOG_5804	1
euVOG_5805	1
euVOG_5807	1
euVOG_5808	1
euVOG_5809	1
euVOG_581	1
euVOG_5810	1
euVOG_5811	1
euVOG_5814	1
euVOG_5815	1
euVOG_5816	1
euVOG_5817	1
euVOG_5818	1
euVOG_5819	1
euVOG_582	1
euVOG_5820	1
euVOG_5821	1
euVOG_5822	1
euVOG_5823	1
euVOG_5824	1
euVOG_5826	1
euVOG_5827	1
euVOG_5828	1
euVOG_5829	1
euVOG_583	1
euVOG_5830	1
euVOG_5831	1
euVOG_5832	1
euVOG_5833	1
euVOG_5834	1
euVOG_5835	1
euVOG_5836	1
euVOG_5837	1
euVOG_5838	1
euVOG_584	1
euVOG_5840	1
euVOG_5841	1
euVOG_5842	1
euVOG_5843	1
euVOG_5844	1
euVOG_5845	1
euVOG_5846	1
euVOG_5847	1
euVOG_5849	1
euVOG_585	1
euVOG_5850	1
euVOG_5851	1
euVOG_5852	1
euVOG_5853	1
euVOG_5854	1
euVOG_5855	1
euVOG_5856	1
euVOG_5857	1
euVOG_5858	1
euVOG_5859	1
euVOG_586	1
euVOG_5860	1
euVOG_5861	1
euVOG_5862	1
euVOG_5863	1
euVOG_5864	1
euVOG_5865	1
euVOG_5866	1
euVOG_5867	1
euVOG_5868	1
euVOG_5869	1
euVOG_5870	1
euVOG_5871	1
euVOG_5872	1
euVOG_5873	1
euVOG_5874	1
euVOG_5875	1
euVOG_5876	1
euVOG_5877	1
euVOG_5878	1
euVOG_5879	1
euVOG_588	1
euVOG_5880	1
euVOG_5881	1
euVOG_5882	1
euVOG_5883	1
euVOG_5884	1
euVOG_5885	1
euVOG_5886	1
euVOG_5888	1
euVOG_5889	1
euVOG_589	1
euVOG_5890	1
euVOG_5891	1
euVOG_5892	1
euVOG_5893	1
euVOG_5894	1
euVOG_5895	1
euVOG_5896	1
euVOG_5897	1
euVOG_5898	1
euVOG_5899	1
euVOG_59	1
euVOG_590	1
euVOG_5900	1
euVOG_5901	1
euVOG_5902	1
euVOG_5903	1
euVOG_5904	1
euVOG_5905	1
euVOG_5906	1
euVOG_5907	1
euVOG_5908	1
euVOG_5909	1
euVOG_591	1
euVOG_5910	1
euVOG_5912	1
euVOG_5913	1
euVOG_5914	1
euVOG_5915	1
euVOG_5916	1
euVOG_5917	1
euVOG_5918	1
euVOG_5919	1
euVOG_5920	1
euVOG_5921	1
euVOG_5923	1
euVOG_5924	1
euVOG_5925	1
euVOG_5926	1
euVOG_5927	1
euVOG_5928	1
euVOG_5929	1
euVOG_5930	1
euVOG_5932	1
euVOG_5933	1
euVOG_5935	1
euVOG_5936	1
euVOG_5937	1
euVOG_5938	1
euVOG_5939	1
euVOG_594	1
euVOG_5940	1
euVOG_5941	1
euVOG_5942	1
euVOG_5943	1
euVOG_5944	1
euVOG_5945	1
euVOG_5946	1
euVOG_5947	1
euVOG_5948	1
euVOG_5949	1
euVOG_595	1
euVOG_5950	1
euVOG_5951	1
euVOG_5952	1
euVOG_5953	1
euVOG_5954	1
euVOG_5955	1
euVOG_5956	1
euVOG_5957	1
euVOG_5958	1
euVOG_5959	1
euVOG_596	1
euVOG_5960	1
euVOG_5961	1
euVOG_5962	1
euVOG_5963	1
euVOG_5964	1
euVOG_5965	1
euVOG_5966	1
euVOG_5967	1
euVOG_5968	1
euVOG_5969	1
euVOG_597	1
euVOG_5970	1
euVOG_5971	1
euVOG_5972	1
euVOG_5973	1
euVOG_5974	1
euVOG_5975	1
euVOG_5976	1
euVOG_5977	1
euVOG_5978	1
euVOG_5979	1
euVOG_598	1
euVOG_5980	1
euVOG_5981	1
euVOG_5982	1
euVOG_5983	1
euVOG_5984	1
euVOG_5985	1
euVOG_5986	1
euVOG_5987	1
euVOG_5988	1
euVOG_5989	1
euVOG_599	1
euVOG_5990	1
euVOG_5991	1
euVOG_5992	1
euVOG_5993	1
euVOG_5994	1
euVOG_5995	1
euVOG_5996	1
euVOG_5997	1
euVOG_5998	1
euVOG_5999	1
euVOG_6	1
euVOG_6000	1
euVOG_6002	1
euVOG_6003	1
euVOG_6004	1
euVOG_6005	1
euVOG_6006	1
euVOG_6007	1
euVOG_6008	1
euVOG_6009	1
euVOG_601	1
euVOG_6010	1
euVOG_6011	1
euVOG_6012	1
euVOG_6013	1
euVOG_6014	1
euVOG_6015	1
euVOG_6017	1
euVOG_6018	1
euVOG_6019	1
euVOG_602	1
euVOG_6020	1
euVOG_6021	1
euVOG_6022	1
euVOG_6023	1
euVOG_6024	1
euVOG_6025	1
euVOG_6026	1
euVOG_6027	1
euVOG_6028	1
euVOG_603	1
euVOG_6031	1
euVOG_6032	1
euVOG_6033	1
euVOG_6035	1
euVOG_6036	1
euVOG_6037	1
euVOG_6038	1
euVOG_6039	1
euVOG_604	1
euVOG_6040	1
euVOG_6041	1
euVOG_6043	1
euVOG_6044	1
euVOG_6047	1
euVOG_6048	1
euVOG_6049	1
euVOG_6050	1
euVOG_6051	1
euVOG_6052	1
euVOG_6053	1
euVOG_6054	1
euVOG_6055	1
euVOG_6056	1
euVOG_6057	1
euVOG_6058	1
euVOG_606	1
euVOG_6060	1
euVOG_6061	1
euVOG_6062	1
euVOG_6063	1
euVOG_6064	1
euVOG_6065	1
euVOG_6066	1
euVOG_6067	1
euVOG_6068	1
euVOG_6069	1
euVOG_6070	1
euVOG_6071	1
euVOG_6072	1
euVOG_6073	1
euVOG_6074	1
euVOG_6075	1
euVOG_6077	1
euVOG_6078	1
euVOG_608	1
euVOG_6080	1
euVOG_6081	1
euVOG_6082	1
euVOG_6083	1
euVOG_6084	1
euVOG_6085	1
euVOG_6086	1
euVOG_6087	1
euVOG_6088	1
euVOG_6089	1
euVOG_609	1
euVOG_6090	1
euVOG_6091	1
euVOG_6092	1
euVOG_6093	1
euVOG_6094	1
euVOG_6095	1
euVOG_6096	1
euVOG_6097	1
euVOG_6098	1
euVOG_6099	1
euVOG_61	1
euVOG_610	1
euVOG_6100	1
euVOG_6101	1
euVOG_6102	1
euVOG_6103	1
euVOG_6104	1
euVOG_6105	1
euVOG_6106	1
euVOG_6108	1
euVOG_6109	1
euVOG_611	1
euVOG_6110	1
euVOG_6111	1
euVOG_6112	1
euVOG_6113	1
euVOG_6114	1
euVOG_6115	1
euVOG_6116	1
euVOG_6117	1
euVOG_6118	1
euVOG_6119	1
euVOG_612	1
euVOG_6120	1
euVOG_6121	1
euVOG_6122	1
euVOG_6123	1
euVOG_6124	1
euVOG_6125	1
euVOG_6126	1
euVOG_6127	1
euVOG_6128	1
euVOG_6129	1
euVOG_613	1
euVOG_6130	1
euVOG_6131	1
euVOG_6132	1
euVOG_6133	1
euVOG_6134	1
euVOG_6135	1
euVOG_6136	1
euVOG_6137	1
euVOG_6138	1
euVOG_6139	1
euVOG_614	1
euVOG_6140	1
euVOG_6141	1
euVOG_6142	1
euVOG_6143	1
euVOG_6144	1
euVOG_6145	1
euVOG_6146	1
euVOG_6147	1
euVOG_6148	1
euVOG_6151	1
euVOG_6152	1
euVOG_6153	1
euVOG_6154	1
euVOG_6155	1
euVOG_6157	1
euVOG_6158	1
euVOG_6159	1
euVOG_616	1
euVOG_6160	1
euVOG_6161	1
euVOG_6162	1
euVOG_6163	1
euVOG_6164	1
euVOG_6165	1
euVOG_6166	1
euVOG_6167	1
euVOG_6168	1
euVOG_617	1
euVOG_6170	1
euVOG_6171	1
euVOG_6172	1
euVOG_6173	1
euVOG_6174	1
euVOG_6175	1
euVOG_6176	1
euVOG_6177	1
euVOG_6178	1
euVOG_6179	1
euVOG_6180	1
euVOG_6181	1
euVOG_6182	1
euVOG_6183	1
euVOG_6184	1
euVOG_6185	1
euVOG_6186	1
euVOG_6188	1
euVOG_6189	1
euVOG_619	1
euVOG_6190	1
euVOG_6191	1
euVOG_6192	1
euVOG_6193	1
euVOG_6194	1
euVOG_6195	1
euVOG_6196	1
euVOG_6197	1
euVOG_6198	1
euVOG_6199	1
euVOG_62	1
euVOG_620	1
euVOG_6200	1
euVOG_6201	1
euVOG_6202	1
euVOG_6203	1
euVOG_6204	1
euVOG_6205	1
euVOG_6206	1
euVOG_6207	1
euVOG_6208	1
euVOG_6209	1
euVOG_621	1
euVOG_6210	1
euVOG_6211	1
euVOG_6212	1
euVOG_6213	1
euVOG_6214	1
euVOG_6215	1
euVOG_6217	1
euVOG_6218	1
euVOG_6219	1
euVOG_622	1
euVOG_6220	1
euVOG_6221	1
euVOG_6222	1
euVOG_6223	1
euVOG_6224	1
euVOG_6225	1
euVOG_6226	1
euVOG_6227	1
euVOG_6228	1
euVOG_6229	1
euVOG_623	1
euVOG_6230	1
euVOG_6231	1
euVOG_6233	1
euVOG_6234	1
euVOG_6235	1
euVOG_6236	1
euVOG_6237	1
euVOG_6238	1
euVOG_6239	1
euVOG_624	1
euVOG_6240	1
euVOG_6241	1
euVOG_6242	1
euVOG_6243	1
euVOG_6244	1
euVOG_6246	1
euVOG_6247	1
euVOG_6248	1
euVOG_6249	1
euVOG_625	1
euVOG_6250	1
euVOG_6251	1
euVOG_6252	1
euVOG_6253	1
euVOG_6254	1
euVOG_6255	1
euVOG_6256	1
euVOG_6257	1
euVOG_6258	1
euVOG_6259	1
euVOG_626	1
euVOG_6260	1
euVOG_6261	1
euVOG_6262	1
euVOG_6263	1
euVOG_6264	1
euVOG_6265	1
euVOG_6266	1
euVOG_6268	1
euVOG_6269	1
euVOG_627	1
euVOG_6270	1
euVOG_6271	1
euVOG_6272	1
euVOG_6273	1
euVOG_6274	1
euVOG_6275	1
euVOG_6276	1
euVOG_6277	1
euVOG_6278	1
euVOG_6279	1
euVOG_628	1
euVOG_6280	1
euVOG_6281	1
euVOG_6282	1
euVOG_6283	1
euVOG_6284	1
euVOG_6285	1
euVOG_6286	1
euVOG_6287	1
euVOG_6289	1
euVOG_629	1
euVOG_6290	1
euVOG_6291	1
euVOG_6292	1
euVOG_6293	1
euVOG_6294	1
euVOG_6295	1
euVOG_6296	1
euVOG_6297	1
euVOG_6298	1
euVOG_6299	1
euVOG_63	1
euVOG_630	1
euVOG_6300	1
euVOG_6301	1
euVOG_6302	1
euVOG_6303	1
euVOG_6304	1
euVOG_6305	1
euVOG_6306	1
euVOG_6307	1
euVOG_6308	1
euVOG_6309	1
euVOG_631	1
euVOG_6310	1
euVOG_6311	1
euVOG_6312	1
euVOG_6313	1
euVOG_6314	1
euVOG_6316	1
euVOG_6317	1
euVOG_6318	1
euVOG_6319	1
euVOG_6321	1
euVOG_6323	1
euVOG_6324	1
euVOG_6325	1
euVOG_6326	1
euVOG_6327	1
euVOG_6328	1
euVOG_6329	1
euVOG_6330	1
euVOG_6331	1
euVOG_6332	1
euVOG_6333	1
euVOG_6334	1
euVOG_6335	1
euVOG_6336	1
euVOG_6337	1
euVOG_6338	1
euVOG_6339	1
euVOG_634	1
euVOG_6340	1
euVOG_6341	1
euVOG_6342	1
euVOG_6343	1
euVOG_6344	1
euVOG_6345	1
euVOG_6346	1
euVOG_6347	1
euVOG_6349	1
euVOG_635	1
euVOG_6350	1
euVOG_6351	1
euVOG_6352	1
euVOG_6353	1
euVOG_6354	1
euVOG_6355	1
euVOG_6356	1
euVOG_6357	1
euVOG_6358	1
euVOG_6359	1
euVOG_636	1
euVOG_6360	1
euVOG_6361	1
euVOG_6362	1
euVOG_6363	1
euVOG_6364	1
euVOG_6365	1
euVOG_6366	1
euVOG_6367	1
euVOG_6368	1
euVOG_6369	1
euVOG_637	1
euVOG_6370	1
euVOG_6371	1
euVOG_6372	1
euVOG_6373	1
euVOG_6374	1
euVOG_6375	1
euVOG_6376	1
euVOG_6377	1
euVOG_6378	1
euVOG_6379	1
euVOG_638	1
euVOG_6380	1
euVOG_6381	1
euVOG_6382	1
euVOG_6383	1
euVOG_6384	1
euVOG_6385	1
euVOG_6386	1
euVOG_6387	1
euVOG_6388	1
euVOG_6389	1
euVOG_639	1
euVOG_6390	1
euVOG_6391	1
euVOG_6392	1
euVOG_6393	1
euVOG_6394	1
euVOG_6395	1
euVOG_6396	1
euVOG_6397	1
euVOG_6398	1
euVOG_6399	1
euVOG_64	1
euVOG_640	1
euVOG_6400	1
euVOG_6401	1
euVOG_6402	1
euVOG_6403	1
euVOG_6404	1
euVOG_6405	1
euVOG_6406	1
euVOG_6407	1
euVOG_6408	1
euVOG_6409	1
euVOG_641	1
euVOG_6410	1
euVOG_6411	1
euVOG_6412	1
euVOG_6413	1
euVOG_6414	1
euVOG_6415	1
euVOG_6416	1
euVOG_6418	1
euVOG_6419	1
euVOG_642	1
euVOG_6420	1
euVOG_6422	1
euVOG_6423	1
euVOG_6424	1
euVOG_6425	1
euVOG_6426	1
euVOG_6427	1
euVOG_6428	1
euVOG_6429	1
euVOG_6431	1
euVOG_6432	1
euVOG_6433	1
euVOG_6434	1
euVOG_6435	1
euVOG_6436	1
euVOG_6437	1
euVOG_6438	1
euVOG_6439	1
euVOG_644	1
euVOG_6440	1
euVOG_6442	1
euVOG_6443	1
euVOG_6444	1
euVOG_6445	1
euVOG_6447	1
euVOG_6449	1
euVOG_645	1
euVOG_6450	1
euVOG_6451	1
euVOG_6452	1
euVOG_6453	1
euVOG_6454	1
euVOG_6455	1
euVOG_6456	1
euVOG_6457	1
euVOG_6458	1
euVOG_6459	1
euVOG_646	1
euVOG_6460	1
euVOG_6461	1
euVOG_6462	1
euVOG_6463	1
euVOG_6464	1
euVOG_6465	1
euVOG_6466	1
euVOG_6467	1
euVOG_6468	1
euVOG_6469	1
euVOG_647	1
euVOG_6470	1
euVOG_6471	1
euVOG_6472	1
euVOG_6473	1
euVOG_6474	1
euVOG_6475	1
euVOG_6477	1
euVOG_6478	1
euVOG_6479	1
euVOG_648	1
euVOG_6480	1
euVOG_6481	1
euVOG_6482	1
euVOG_6483	1
euVOG_6484	1
euVOG_6485	1
euVOG_6486	1
euVOG_6487	1
euVOG_6488	1
euVOG_6489	1
euVOG_649	1
euVOG_6490	1
euVOG_6491	1
euVOG_6492	1
euVOG_6494	1
euVOG_6495	1
euVOG_6497	1
euVOG_6498	1
euVOG_6499	1
euVOG_65	1
euVOG_650	1
euVOG_6500	1
euVOG_6501	1
euVOG_6502	1
euVOG_6503	1
euVOG_6504	1
euVOG_6505	1
euVOG_6506	1
euVOG_6507	1
euVOG_6508	1
euVOG_6509	1
euVOG_651	1
euVOG_6510	1
euVOG_6511	1
euVOG_6512	1
euVOG_6513	1
euVOG_6514	1
euVOG_6515	1
euVOG_6516	1
euVOG_6517	1
euVOG_6518	1
euVOG_6519	1
euVOG_6520	1
euVOG_6522	1
euVOG_6523	1
euVOG_6524	1
euVOG_6525	1
euVOG_6528	1
euVOG_6529	1
euVOG_653	1
euVOG_6530	1
euVOG_6531	1
euVOG_6532	1
euVOG_6533	1
euVOG_6534	1
euVOG_6535	1
euVOG_6536	1
euVOG_6537	1
euVOG_6538	1
euVOG_6539	1
euVOG_654	1
euVOG_6540	1
euVOG_6541	1
euVOG_6542	1
euVOG_6543	1
euVOG_6545	1
euVOG_6546	1
euVOG_6547	1
euVOG_6551	1
euVOG_6552	1
euVOG_6553	1
euVOG_6554	1
euVOG_6555	1
euVOG_6556	1
euVOG_6557	1
euVOG_6558	1
euVOG_6559	1
euVOG_656	1
euVOG_6560	1
euVOG_6561	1
euVOG_6562	1
euVOG_6563	1
euVOG_6564	1
euVOG_6565	1
euVOG_6566	1
euVOG_6567	1
euVOG_6568	1
euVOG_6569	1
euVOG_657	1
euVOG_6570	1
euVOG_6571	1
euVOG_6572	1
euVOG_6573	1
euVOG_6574	1
euVOG_6575	1
euVOG_6576	1
euVOG_6577	1
euVOG_6578	1
euVOG_6579	1
euVOG_658	1
euVOG_6580	1
euVOG_6581	1
euVOG_6583	1
euVOG_6584	1
euVOG_6585	1
euVOG_6586	1
euVOG_6587	1
euVOG_6588	1
euVOG_6589	1
euVOG_6590	1
euVOG_6591	1
euVOG_6592	1
euVOG_6593	1
euVOG_6594	1
euVOG_6595	1
euVOG_6596	1
euVOG_6599	1
euVOG_66	1
euVOG_660	1
euVOG_6600	1
euVOG_6601	1
euVOG_6602	1
euVOG_6603	1
euVOG_6605	1
euVOG_6606	1
euVOG_6607	1
euVOG_6608	1
euVOG_6609	1
euVOG_661	1
euVOG_6610	1
euVOG_6611	1
euVOG_6612	1
euVOG_6613	1
euVOG_6614	1
euVOG_6615	1
euVOG_6616	1
euVOG_6617	1
euVOG_6618	1
euVOG_6619	1
euVOG_662	1
euVOG_6620	1
euVOG_6621	1
euVOG_6622	1
euVOG_6623	1
euVOG_6624	1
euVOG_6625	1
euVOG_6626	1
euVOG_6627	1
euVOG_6629	1
euVOG_663	1
euVOG_6631	1
euVOG_6632	1
euVOG_6633	1
euVOG_6634	1
euVOG_6635	1
euVOG_6636	1
euVOG_6637	1
euVOG_6638	1
euVOG_6639	1
euVOG_664	1
euVOG_6640	1
euVOG_6641	1
euVOG_6642	1
euVOG_6643	1
euVOG_6644	1
euVOG_6645	1
euVOG_6646	1
euVOG_6647	1
euVOG_6648	1
euVOG_6649	1
euVOG_665	1
euVOG_6650	1
euVOG_6651	1
euVOG_6652	1
euVOG_6653	1
euVOG_6654	1
euVOG_6656	1
euVOG_6657	1
euVOG_6658	1
euVOG_6659	1
euVOG_6661	1
euVOG_6662	1
euVOG_6663	1
euVOG_6664	1
euVOG_6665	1
euVOG_6666	1
euVOG_6668	1
euVOG_6669	1
euVOG_667	1
euVOG_6672	1
euVOG_6673	1
euVOG_6674	1
euVOG_6676	1
euVOG_6678	1
euVOG_6679	1
euVOG_668	1
euVOG_6680	1
euVOG_6681	1
euVOG_6683	1
euVOG_6684	1
euVOG_6685	1
euVOG_6686	1
euVOG_6687	1
euVOG_6688	1
euVOG_6689	1
euVOG_669	1
euVOG_6690	1
euVOG_6691	1
euVOG_6692	1
euVOG_6693	1
euVOG_6694	1
euVOG_6695	1
euVOG_6696	1
euVOG_6697	1
euVOG_6698	1
euVOG_6699	1
euVOG_6702	1
euVOG_6703	1
euVOG_6704	1
euVOG_6705	1
euVOG_6706	1
euVOG_6707	1
euVOG_6708	1
euVOG_6709	1
euVOG_671	1
euVOG_6711	1
euVOG_6712	1
euVOG_6713	1
euVOG_6715	1
euVOG_6716	1
euVOG_6717	1
euVOG_6718	1
euVOG_672	1
euVOG_6720	1
euVOG_6721	1
euVOG_6722	1
euVOG_6724	1
euVOG_6726	1
euVOG_6727	1
euVOG_6728	1
euVOG_6729	1
euVOG_673	1
euVOG_6730	1
euVOG_6731	1
euVOG_6732	1
euVOG_6733	1
euVOG_6734	1
euVOG_6735	1
euVOG_6736	1
euVOG_6737	1
euVOG_6738	1
euVOG_6739	1
euVOG_674	1
euVOG_6740	1
euVOG_6741	1
euVOG_6742	1
euVOG_6743	1
euVOG_6744	1
euVOG_6745	1
euVOG_6746	1
euVOG_6747	1
euVOG_6748	1
euVOG_6749	1
euVOG_675	1
euVOG_6750	1
euVOG_6751	1
euVOG_6752	1
euVOG_6753	1
euVOG_6754	1
euVOG_6755	1
euVOG_6756	1
euVOG_6757	1
euVOG_6758	1
euVOG_6759	1
euVOG_676	1
euVOG_6760	1
euVOG_6761	1
euVOG_6762	1
euVOG_6763	1
euVOG_6764	1
euVOG_6765	1
euVOG_6766	1
euVOG_6767	1
euVOG_6768	1
euVOG_6769	1
euVOG_677	1
euVOG_6770	1
euVOG_6771	1
euVOG_6772	1
euVOG_6773	1
euVOG_6774	1
euVOG_6775	1
euVOG_6776	1
euVOG_6777	1
euVOG_6778	1
euVOG_6779	1
euVOG_678	1
euVOG_6780	1
euVOG_6781	1
euVOG_6782	1
euVOG_6783	1
euVOG_6784	1
euVOG_6785	1
euVOG_6786	1
euVOG_6787	1
euVOG_6788	1
euVOG_6789	1
euVOG_679	1
euVOG_6790	1
euVOG_6791	1
euVOG_6792	1
euVOG_6793	1
euVOG_6794	1
euVOG_6795	1
euVOG_6796	1
euVOG_6797	1
euVOG_6798	1
euVOG_6799	1
euVOG_680	1
euVOG_6800	1
euVOG_6802	1
euVOG_6803	1
euVOG_6804	1
euVOG_6805	1
euVOG_6806	1
euVOG_6807	1
euVOG_6808	1
euVOG_6809	1
euVOG_681	1
euVOG_6810	1
euVOG_6811	1
euVOG_6812	1
euVOG_6814	1
euVOG_6815	1
euVOG_6816	1
euVOG_6818	1
euVOG_6819	1
euVOG_6820	1
euVOG_6821	1
euVOG_6822	1
euVOG_6823	1
euVOG_6824	1
euVOG_6825	1
euVOG_6826	1
euVOG_6827	1
euVOG_6828	1
euVOG_6829	1
euVOG_683	1
euVOG_6830	1
euVOG_6831	1
euVOG_6834	1
euVOG_6835	1
euVOG_6836	1
euVOG_6837	1
euVOG_6838	1
euVOG_6839	1
euVOG_684	1
euVOG_6840	1
euVOG_6841	1
euVOG_6842	1
euVOG_6843	1
euVOG_6844	1
euVOG_6845	1
euVOG_6846	1
euVOG_6849	1
euVOG_685	1
euVOG_6850	1
euVOG_6851	1
euVOG_6853	1
euVOG_6854	1
euVOG_6855	1
euVOG_6856	1
euVOG_6857	1
euVOG_6858	1
euVOG_6859	1
euVOG_6860	1
euVOG_6862	1
euVOG_6863	1
euVOG_6864	1
euVOG_6865	1
euVOG_6866	1
euVOG_6867	1
euVOG_6868	1
euVOG_6869	1
euVOG_687	1
euVOG_6870	1
euVOG_6871	1
euVOG_6872	1
euVOG_6873	1
euVOG_6874	1
euVOG_6875	1
euVOG_6876	1
euVOG_6877	1
euVOG_6878	1
euVOG_6879	1
euVOG_688	1
euVOG_6880	1
euVOG_6881	1
euVOG_6882	1
euVOG_6883	1
euVOG_6885	1
euVOG_6887	1
euVOG_6888	1
euVOG_6889	1
euVOG_6890	1
euVOG_6891	1
euVOG_6892	1
euVOG_6893	1
euVOG_6894	1
euVOG_6896	1
euVOG_6897	1
euVOG_6898	1
euVOG_6899	1
euVOG_690	1
euVOG_6900	1
euVOG_6901	1
euVOG_6902	1
euVOG_6903	1
euVOG_6905	1
euVOG_6906	1
euVOG_6907	1
euVOG_6908	1
euVOG_6909	1
euVOG_691	1
euVOG_6910	1
euVOG_6911	1
euVOG_6912	1
euVOG_6913	1
euVOG_6914	1
euVOG_6915	1
euVOG_6916	1
euVOG_6917	1
euVOG_6918	1
euVOG_6919	1
euVOG_6920	1
euVOG_6921	1
euVOG_6922	1
euVOG_6923	1
euVOG_6924	1
euVOG_6925	1
euVOG_6926	1
euVOG_6927	1
euVOG_6928	1
euVOG_6929	1
euVOG_693	1
euVOG_6930	1
euVOG_6931	1
euVOG_6932	1
euVOG_6933	1
euVOG_6934	1
euVOG_6935	1
euVOG_6936	1
euVOG_6937	1
euVOG_6938	1
euVOG_694	1
euVOG_6940	1
euVOG_6941	1
euVOG_6942	1
euVOG_6943	1
euVOG_6944	1
euVOG_6945	1
euVOG_6946	1
euVOG_6947	1
euVOG_6948	1
euVOG_6949	1
euVOG_695	1
euVOG_6950	1
euVOG_6951	1
euVOG_6952	1
euVOG_6953	1
euVOG_6954	1
euVOG_6955	1
euVOG_6956	1
euVOG_6957	1
euVOG_6958	1
euVOG_6959	1
euVOG_696	1
euVOG_6960	1
euVOG_6961	1
euVOG_6962	1
euVOG_6963	1
euVOG_6964	1
euVOG_6965	1
euVOG_6966	1
euVOG_6967	1
euVOG_6968	1
euVOG_6969	1
euVOG_697	1
euVOG_6970	1
euVOG_6971	1
euVOG_6972	1
euVOG_6973	1
euVOG_6974	1
euVOG_6975	1
euVOG_6976	1
euVOG_6977	1
euVOG_6978	1
euVOG_6979	1
euVOG_698	1
euVOG_6980	1
euVOG_6981	1
euVOG_6982	1
euVOG_6983	1
euVOG_6984	1
euVOG_6985	1
euVOG_6986	1
euVOG_6987	1
euVOG_6988	1
euVOG_6989	1
euVOG_699	1
euVOG_6990	1
euVOG_6991	1
euVOG_6992	1
euVOG_6993	1
euVOG_6994	1
euVOG_6995	1
euVOG_6996	1
euVOG_6997	1
euVOG_6999	1
euVOG_7	1
euVOG_70	1
euVOG_700	1
euVOG_7000	1
euVOG_7001	1
euVOG_7002	1
euVOG_7003	1
euVOG_7004	1
euVOG_7006	1
euVOG_7007	1
euVOG_7008	1
euVOG_7009	1
euVOG_701	1
euVOG_7010	1
euVOG_7011	1
euVOG_7012	1
euVOG_7013	1
euVOG_7014	1
euVOG_7015	1
euVOG_7016	1
euVOG_7017	1
euVOG_7018	1
euVOG_7019	1
euVOG_702	1
euVOG_7020	1
euVOG_7021	1
euVOG_7022	1
euVOG_7023	1
euVOG_7024	1
euVOG_7025	1
euVOG_7026	1
euVOG_7027	1
euVOG_7028	1
euVOG_7029	1
euVOG_703	1
euVOG_7031	1
euVOG_7032	1
euVOG_7033	1
euVOG_7034	1
euVOG_7036	1
euVOG_7037	1
euVOG_7038	1
euVOG_7039	1
euVOG_704	1
euVOG_7040	1
euVOG_7042	1
euVOG_7043	1
euVOG_7044	1
euVOG_7045	1
euVOG_7046	1
euVOG_7047	1
euVOG_7048	1
euVOG_7049	1
euVOG_705	1
euVOG_7050	1
euVOG_7051	1
euVOG_7053	1
euVOG_7055	1
euVOG_7056	1
euVOG_7057	1
euVOG_7058	1
euVOG_7059	1
euVOG_706	1
euVOG_7060	1
euVOG_7061	1
euVOG_7062	1
euVOG_7063	1
euVOG_7064	1
euVOG_7065	1
euVOG_7066	1
euVOG_7067	1
euVOG_7068	1
euVOG_7069	1
euVOG_707	1
euVOG_7070	1
euVOG_7071	1
euVOG_7072	1
euVOG_7073	1
euVOG_7074	1
euVOG_7075	1
euVOG_7076	1
euVOG_7078	1
euVOG_7079	1
euVOG_708	1
euVOG_7080	1
euVOG_7081	1
euVOG_7082	1
euVOG_7083	1
euVOG_7084	1
euVOG_7085	1
euVOG_7086	1
euVOG_7087	1
euVOG_7089	1
euVOG_709	1
euVOG_7090	1
euVOG_7091	1
euVOG_7092	1
euVOG_7093	1
euVOG_7094	1
euVOG_7095	1
euVOG_7096	1
euVOG_7097	1
euVOG_7098	1
euVOG_7099	1
euVOG_71	1
euVOG_710	1
euVOG_7100	1
euVOG_7101	1
euVOG_7102	1
euVOG_7103	1
euVOG_7104	1
euVOG_7105	1
euVOG_7106	1
euVOG_7107	1
euVOG_7108	1
euVOG_7109	1
euVOG_711	1
euVOG_7110	1
euVOG_7111	1
euVOG_7112	1
euVOG_7113	1
euVOG_7114	1
euVOG_7115	1
euVOG_7116	1
euVOG_7117	1
euVOG_7118	1
euVOG_7119	1
euVOG_7120	1
euVOG_7121	1
euVOG_7122	1
euVOG_7123	1
euVOG_7124	1
euVOG_7125	1
euVOG_7126	1
euVOG_7127	1
euVOG_7128	1
euVOG_7129	1
euVOG_713	1
euVOG_7130	1
euVOG_7131	1
euVOG_7132	1
euVOG_7133	1
euVOG_7134	1
