query.name	score.percentage
baPOG_10810	1
baPOG_10811	1
baPOG_10812	1
baPOG_10813	1
baPOG_10814	1
baPOG_10815	1
baPOG_10816	1
baPOG_10817	1
baPOG_10818	1
baPOG_10819	1
baPOG_1082	1
baPOG_10820	1
baPOG_10821	1
baPOG_10823	1
baPOG_10824	0
baPOG_10825	1
baPOG_10826	1
baPOG_10827	1
baPOG_10828	1
baPOG_10829	1
baPOG_1083	1
baPOG_10830	1
baPOG_10831	1
baPOG_10832	1
baPOG_10833	1
baPOG_10834	1
baPOG_10835	1
baPOG_10836	1
baPOG_10837	0.31
baPOG_10838	1
baPOG_10839	1
baPOG_1084	1
baPOG_10840	1
baPOG_10841	1
baPOG_10842	1
baPOG_10843	1
baPOG_10844	1
baPOG_10845	1
baPOG_10846	1
baPOG_10848	1
baPOG_10849	1
baPOG_1085	0
baPOG_10850	1
baPOG_10851	1
baPOG_10852	1
baPOG_10853	1
baPOG_10854	1
baPOG_10855	1
baPOG_10856	1
baPOG_10857	1
baPOG_10858	1
baPOG_10859	1
baPOG_1086	0.36
baPOG_10860	1
baPOG_10861	1
baPOG_10862	1
baPOG_10863	1
baPOG_10864	1
baPOG_10865	1
baPOG_10866	1
baPOG_10867	1
baPOG_10868	1
baPOG_10869	1
baPOG_1087	1
baPOG_10870	1
baPOG_10871	1
baPOG_10872	1
baPOG_10873	1
baPOG_10874	1
baPOG_10875	1
baPOG_10876	1
baPOG_10877	1
baPOG_10878	1
baPOG_10879	1
baPOG_10880	1
baPOG_10881	1
baPOG_10882	1
baPOG_10883	1
baPOG_10884	1
baPOG_10885	1
baPOG_10886	1
baPOG_10887	1
baPOG_10888	1
baPOG_10889	1
baPOG_10890	1
baPOG_10891	1
baPOG_10892	1
baPOG_10893	1
baPOG_10894	1
baPOG_10895	1
baPOG_10896	1
baPOG_10897	1
baPOG_10898	1
baPOG_10899	1
baPOG_109	0.55
baPOG_1090	1
baPOG_10900	1
baPOG_10901	0
baPOG_10902	1
baPOG_10903	1
baPOG_10904	1
baPOG_10905	0.5
baPOG_10906	1
baPOG_10907	0
baPOG_10908	1
baPOG_10909	1
baPOG_1091	0.61
baPOG_10910	1
baPOG_10911	1
baPOG_10912	1
baPOG_10913	1
baPOG_10914	1
baPOG_10915	1
baPOG_10916	1
baPOG_10917	0.71
baPOG_10918	1
baPOG_10919	1
baPOG_1092	1
baPOG_10920	1
baPOG_10921	1
baPOG_10922	1
baPOG_10923	1
baPOG_10924	1
baPOG_10925	1
baPOG_10926	1
baPOG_10927	1
baPOG_10928	1
baPOG_10929	1
baPOG_1093	1
baPOG_10930	1
baPOG_10931	1
baPOG_10932	1
baPOG_10933	1
baPOG_10934	1
baPOG_10935	1
baPOG_10936	1
baPOG_10937	1
baPOG_10938	1
baPOG_10939	1
baPOG_1094	0
baPOG_10940	1
baPOG_10941	1
baPOG_10942	1
baPOG_10943	1
baPOG_10944	1
baPOG_10945	1
baPOG_10946	1
baPOG_10947	1
baPOG_10948	1
baPOG_10949	1
baPOG_1095	0.53
baPOG_10950	1
baPOG_10951	1
baPOG_10952	0
baPOG_10953	1
baPOG_10954	1
baPOG_10955	1
baPOG_10956	1
baPOG_10957	1
baPOG_10958	1
baPOG_10959	1
baPOG_1096	0
baPOG_10960	1
baPOG_10961	1
baPOG_10962	0
baPOG_10963	1
baPOG_10964	1
baPOG_10965	1
baPOG_10966	1
baPOG_10967	1
baPOG_10968	1
baPOG_10969	1
baPOG_1097	1
baPOG_10970	1
baPOG_10971	1
baPOG_10972	1
baPOG_10973	1
baPOG_10974	1
baPOG_10975	1
baPOG_10976	1
baPOG_10977	1
baPOG_10978	1
baPOG_10979	1
baPOG_1098	1
baPOG_10980	1
baPOG_10981	1
baPOG_10982	1
baPOG_10983	1
baPOG_10984	1
baPOG_10985	1
baPOG_10986	1
baPOG_10987	1
baPOG_10988	1
baPOG_10989	1
baPOG_1099	1
baPOG_10990	1
baPOG_10991	1
baPOG_10992	1
baPOG_10993	1
baPOG_10994	1
baPOG_10995	1
baPOG_10996	1
baPOG_10997	0.74
baPOG_10998	1
baPOG_10999	1
baPOG_11	1
baPOG_110	0.15
baPOG_1100	1
baPOG_11000	1
baPOG_11001	1
baPOG_11002	1
baPOG_11003	1
baPOG_11004	1
baPOG_11005	1
baPOG_11006	1
baPOG_11007	1
baPOG_11008	1
baPOG_11009	1
baPOG_1101	1
baPOG_11010	1
baPOG_11011	1
baPOG_11012	1
baPOG_11013	1
baPOG_11014	1
baPOG_11015	1
baPOG_11016	1
baPOG_11017	1
baPOG_11018	1
baPOG_11019	1
baPOG_1102	1
baPOG_11020	1
baPOG_11021	1
baPOG_11022	1
baPOG_11023	1
baPOG_11024	1
baPOG_11025	1
baPOG_11026	1
baPOG_11027	1
baPOG_11028	1
baPOG_11029	1
baPOG_1103	1
baPOG_11030	1
baPOG_11031	1
baPOG_11032	1
baPOG_11033	1
baPOG_11034	1
baPOG_11035	1
baPOG_11036	1
baPOG_11037	1
baPOG_11038	1
baPOG_11039	1
baPOG_1104	1
baPOG_11040	1
baPOG_11041	1
baPOG_11042	1
baPOG_11043	1
baPOG_11044	1
baPOG_11045	1
baPOG_11046	1
baPOG_11047	0
baPOG_11048	1
baPOG_11049	1
baPOG_1105	1
baPOG_11050	1
baPOG_11051	1
baPOG_11052	1
baPOG_11053	1
baPOG_11054	1
baPOG_11055	1
baPOG_11056	1
baPOG_11057	1
baPOG_11058	1
baPOG_11059	1
baPOG_1106	1
baPOG_11061	1
baPOG_11062	1
baPOG_11063	1
baPOG_11064	1
baPOG_11065	1
baPOG_11066	1
baPOG_11067	1
baPOG_11068	1
baPOG_11069	1
baPOG_1107	0.66
baPOG_11070	1
baPOG_11071	1
baPOG_11072	1
baPOG_11073	1
baPOG_11074	1
baPOG_11075	1
baPOG_11076	1
baPOG_11077	1
baPOG_11078	1
baPOG_11079	1
baPOG_1108	0
baPOG_11080	1
baPOG_11081	1
baPOG_11082	1
baPOG_11083	1
baPOG_11084	1
baPOG_11085	1
baPOG_11086	1
baPOG_11087	1
baPOG_11088	1
baPOG_11089	1
baPOG_1109	1
baPOG_11090	1
baPOG_11091	1
baPOG_11092	1
baPOG_11093	1
baPOG_11094	1
baPOG_11095	1
baPOG_11096	1
baPOG_11097	1
baPOG_11098	1
baPOG_11099	1
baPOG_111	1
baPOG_1110	0.55
baPOG_11100	1
baPOG_11101	0
baPOG_11102	1
baPOG_11103	1
baPOG_11104	1
baPOG_11105	1
baPOG_11106	1
baPOG_11107	1
baPOG_11108	1
baPOG_11109	1
baPOG_1111	1
baPOG_11110	1
baPOG_11111	1
baPOG_11112	1
baPOG_11113	1
baPOG_11114	1
baPOG_11115	1
baPOG_11116	1
baPOG_11117	1
baPOG_11118	1
baPOG_11119	1
baPOG_1112	0.96
baPOG_11120	1
baPOG_11121	1
baPOG_11122	1
baPOG_11123	1
baPOG_11124	1
baPOG_11125	1
baPOG_11126	1
baPOG_11127	1
baPOG_11128	1
baPOG_11129	1
baPOG_1113	1
baPOG_11130	1
baPOG_11131	1
baPOG_11132	1
baPOG_11133	1
baPOG_11134	1
baPOG_11135	1
baPOG_11136	1
baPOG_11137	1
baPOG_11138	1
baPOG_11139	1
baPOG_1114	1
baPOG_11140	1
baPOG_11141	1
baPOG_11142	1
baPOG_11143	1
baPOG_11144	1
baPOG_11145	1
baPOG_11146	1
baPOG_11147	1
baPOG_11148	1
baPOG_11149	1
baPOG_1115	1
baPOG_11150	1
baPOG_11151	1
baPOG_11152	1
baPOG_11153	1
baPOG_11154	1
baPOG_11155	1
baPOG_11156	1
baPOG_11157	1
baPOG_11158	1
baPOG_11159	1
baPOG_1116	0
baPOG_11160	1
baPOG_11161	1
baPOG_11162	1
baPOG_11163	1
baPOG_11164	1
baPOG_11165	1
baPOG_11166	1
baPOG_11167	1
baPOG_11168	1
baPOG_11169	1
baPOG_1117	1
baPOG_11170	1
baPOG_11171	0.19
baPOG_11172	1
baPOG_11173	1
baPOG_11174	1
baPOG_11175	1
baPOG_11176	1
baPOG_11177	1
baPOG_11178	1
baPOG_11179	1
baPOG_11180	1
baPOG_11181	1
baPOG_11182	1
baPOG_11183	1
baPOG_11184	1
baPOG_11185	1
baPOG_11186	1
baPOG_11187	1
baPOG_11188	1
baPOG_11189	1
baPOG_1119	1
baPOG_11190	0.39
baPOG_11191	1
baPOG_11192	1
baPOG_11193	1
baPOG_11194	1
baPOG_11195	1
baPOG_11196	0.79
baPOG_11197	1
baPOG_11198	1
baPOG_11199	1
baPOG_112	1
baPOG_1120	0.18
baPOG_11200	1
baPOG_11201	1
baPOG_11202	1
baPOG_11203	0
baPOG_11204	0
baPOG_11205	1
baPOG_11206	1
baPOG_11207	1
baPOG_11208	1
baPOG_11209	1
baPOG_1121	1
baPOG_11210	1
baPOG_11211	1
baPOG_11212	1
baPOG_11213	1
baPOG_11214	1
baPOG_11215	1
baPOG_11216	1
baPOG_11217	1
baPOG_11218	1
baPOG_11219	1
baPOG_1122	0
baPOG_11220	1
baPOG_11221	1
baPOG_11222	1
baPOG_11223	1
baPOG_11224	1
baPOG_11225	1
baPOG_11226	1
baPOG_11227	0
baPOG_11228	1
baPOG_11229	1
baPOG_1123	0
baPOG_11230	1
baPOG_11231	1
baPOG_11232	1
baPOG_11233	1
baPOG_11234	1
baPOG_11235	1
baPOG_11236	1
baPOG_11237	1
baPOG_11238	1
baPOG_11239	1
baPOG_1124	1
baPOG_11240	1
baPOG_11241	1
baPOG_11242	1
baPOG_11243	1
baPOG_11244	1
baPOG_11245	1
baPOG_11246	1
baPOG_11247	1
baPOG_11248	1
baPOG_11249	1
baPOG_1125	1
baPOG_11250	1
baPOG_11251	1
baPOG_11252	1
baPOG_11253	1
baPOG_11254	1
baPOG_11255	1
baPOG_11256	1
baPOG_11257	1
baPOG_11258	1
baPOG_11259	1
baPOG_1126	1
baPOG_11260	1
baPOG_11261	1
baPOG_11262	1
baPOG_11263	1
baPOG_11264	1
baPOG_11265	1
baPOG_11266	1
baPOG_11267	1
baPOG_11268	1
baPOG_11269	1
baPOG_1127	1
baPOG_11270	1
baPOG_11271	1
baPOG_11272	1
baPOG_11273	1
baPOG_11274	1
baPOG_11275	1
baPOG_11276	1
baPOG_11277	1
baPOG_11278	1
baPOG_11279	1
baPOG_1128	0.85
baPOG_11280	0.71
baPOG_11281	1
baPOG_11282	1
baPOG_11283	1
baPOG_11284	1
baPOG_11285	1
baPOG_11286	1
baPOG_11287	1
baPOG_11288	1
baPOG_11289	1
baPOG_1129	1
baPOG_11290	1
baPOG_11291	1
baPOG_11292	1
baPOG_11293	1
baPOG_11294	1
baPOG_11295	0.14
baPOG_11296	1
baPOG_11297	1
baPOG_11298	1
baPOG_11299	1
baPOG_113	0.06
baPOG_1130	0.53
baPOG_11300	1
baPOG_11301	1
baPOG_11302	1
baPOG_11303	1
baPOG_11304	1
baPOG_11305	1
baPOG_11306	1
baPOG_11307	1
baPOG_11308	1
baPOG_11309	1
baPOG_1131	1
baPOG_11310	1
baPOG_11311	1
baPOG_11312	1
baPOG_11313	1
baPOG_11314	1
baPOG_11315	1
baPOG_11316	1
baPOG_11317	1
baPOG_11318	1
baPOG_11319	1
baPOG_1132	1
baPOG_11320	1
baPOG_11321	1
baPOG_11322	1
baPOG_11323	1
baPOG_11324	1
baPOG_11325	1
baPOG_11326	1
baPOG_11327	1
baPOG_11328	1
baPOG_11329	1
baPOG_1133	1
baPOG_11330	1
baPOG_11331	1
baPOG_11332	1
baPOG_11333	1
baPOG_11334	1
baPOG_11335	1
baPOG_11336	1
baPOG_11337	1
baPOG_11338	1
baPOG_11339	1
baPOG_1134	1
baPOG_11340	1
baPOG_11341	1
baPOG_11342	1
baPOG_11343	1
baPOG_11344	0.82
baPOG_11345	1
baPOG_11346	1
baPOG_11347	1
baPOG_11348	1
baPOG_11349	1
baPOG_1135	1
baPOG_11350	1
baPOG_11351	1
baPOG_11352	1
baPOG_11353	1
baPOG_11354	1
baPOG_11355	1
baPOG_11356	1
baPOG_11357	1
baPOG_11358	1
baPOG_11359	1
baPOG_1136	1
baPOG_11360	1
baPOG_11361	1
baPOG_11362	1
baPOG_11363	1
baPOG_11364	1
baPOG_11365	1
baPOG_11366	1
baPOG_11367	1
baPOG_11368	1
baPOG_11369	1
baPOG_1137	1
baPOG_11370	1
baPOG_11371	1
baPOG_11372	1
baPOG_11373	1
baPOG_11374	1
baPOG_11375	0
baPOG_11376	1
baPOG_11377	1
baPOG_11378	1
baPOG_11379	1
baPOG_1138	1
baPOG_11380	1
baPOG_11381	1
baPOG_11382	1
baPOG_11383	1
baPOG_11384	1
baPOG_11385	1
baPOG_11386	1
baPOG_11387	1
baPOG_11388	1
baPOG_11389	1
baPOG_1139	1
baPOG_11390	1
baPOG_11391	1
baPOG_11392	1
baPOG_11393	1
baPOG_11394	1
baPOG_11395	1
baPOG_11396	1
baPOG_11397	1
baPOG_11398	1
baPOG_11399	1
baPOG_114	0.39
baPOG_1140	1
baPOG_11400	1
baPOG_11401	1
baPOG_11402	1
baPOG_11403	1
baPOG_11404	1
baPOG_11405	1
baPOG_11406	1
baPOG_11407	1
baPOG_11408	1
baPOG_11409	1
baPOG_1141	1
baPOG_11410	1
baPOG_11411	1
baPOG_11412	1
baPOG_11413	1
baPOG_11414	1
baPOG_11415	1
baPOG_11416	1
baPOG_11417	1
baPOG_11418	1
baPOG_11419	1
baPOG_1142	1
baPOG_11420	1
baPOG_11421	1
baPOG_11422	1
baPOG_11423	1
baPOG_11424	1
baPOG_11425	1
baPOG_11426	1
baPOG_11427	1
baPOG_11428	1
baPOG_11429	1
baPOG_1143	1
baPOG_11430	1
baPOG_11431	1
baPOG_11432	1
baPOG_11433	1
baPOG_11434	1
baPOG_11435	1
baPOG_11436	1
baPOG_11437	1
baPOG_11438	1
baPOG_11439	1
baPOG_1144	1
baPOG_11440	1
baPOG_11441	1
baPOG_11442	1
baPOG_11443	1
baPOG_11444	1
baPOG_11445	1
baPOG_11446	1
baPOG_11447	1
baPOG_11448	1
baPOG_11449	1
baPOG_1145	1
baPOG_11450	1
baPOG_11451	1
baPOG_11452	1
baPOG_11453	1
baPOG_11454	1
baPOG_11455	0.53
baPOG_11456	1
baPOG_11457	1
baPOG_11458	1
baPOG_11459	1
baPOG_1146	1
baPOG_11460	1
baPOG_11461	1
baPOG_11462	1
baPOG_11463	1
baPOG_11464	1
baPOG_11465	1
baPOG_11466	1
baPOG_11467	0.27
baPOG_11468	0.45
baPOG_11469	0.85
baPOG_1147	1
baPOG_11470	1
baPOG_11471	1
baPOG_11472	0.85
baPOG_11473	1
baPOG_11474	1
baPOG_11475	1
baPOG_11476	1
baPOG_11477	1
baPOG_11478	1
baPOG_11479	1
baPOG_1148	1
baPOG_11480	1
baPOG_11481	1
baPOG_11482	1
baPOG_11483	1
baPOG_11484	0.42
baPOG_11485	1
baPOG_11486	1
baPOG_11487	1
baPOG_11488	1
baPOG_11489	1
baPOG_1149	1
baPOG_11490	1
baPOG_11491	1
baPOG_11492	0.42
baPOG_11493	1
baPOG_11494	1
baPOG_11495	1
baPOG_11496	1
baPOG_11497	1
baPOG_11498	1
baPOG_11499	1
baPOG_115	1
baPOG_1150	1
baPOG_11500	1
baPOG_11501	1
baPOG_11502	1
baPOG_11503	0.32
baPOG_11504	1
baPOG_11505	1
baPOG_11506	1
baPOG_11507	1
baPOG_11508	1
baPOG_11509	1
baPOG_1151	1
baPOG_11510	1
baPOG_11511	1
baPOG_11513	1
baPOG_11514	1
baPOG_11515	0.21
baPOG_11516	1
baPOG_11517	0.53
baPOG_11518	1
baPOG_11519	1
baPOG_1152	1
baPOG_11520	0.46
baPOG_11521	0.57
baPOG_11522	1
baPOG_11523	1
baPOG_11524	1
baPOG_11525	1
baPOG_11526	1
baPOG_11527	1
baPOG_11528	1
baPOG_11529	1
baPOG_1153	0.23
baPOG_11530	1
baPOG_11531	0
baPOG_11532	1
baPOG_11533	0.77
baPOG_11534	1
baPOG_11535	1
baPOG_11536	1
baPOG_11537	1
baPOG_11538	1
baPOG_11539	1
baPOG_1154	1
baPOG_11540	1
baPOG_11541	1
baPOG_11542	1
baPOG_11543	1
baPOG_11544	0.53
baPOG_11545	1
baPOG_11546	1
baPOG_11547	1
baPOG_11548	1
baPOG_11549	1
baPOG_1155	1
baPOG_11550	0.79
baPOG_11551	1
baPOG_11552	1
baPOG_11553	1
baPOG_11554	1
baPOG_11555	1
baPOG_11556	1
baPOG_11557	1
baPOG_11558	1
baPOG_11559	1
baPOG_1156	1
baPOG_11560	1
baPOG_11561	1
baPOG_11562	1
baPOG_11563	1
baPOG_11564	1
baPOG_11565	1
baPOG_11566	1
baPOG_11567	1
baPOG_11568	1
baPOG_11569	0
baPOG_1157	1
baPOG_11570	0.4
baPOG_11571	1
baPOG_11572	1
baPOG_11573	1
baPOG_11574	1
baPOG_11575	1
baPOG_11576	1
baPOG_11577	1
baPOG_11578	1
baPOG_11579	1
baPOG_1158	0.74
baPOG_11580	1
baPOG_11581	1
baPOG_11582	1
baPOG_11583	1
baPOG_11584	1
baPOG_11585	1
baPOG_11586	1
baPOG_11587	1
baPOG_11588	0.89
baPOG_11589	1
baPOG_1159	0.67
baPOG_11590	1
baPOG_11591	1
baPOG_11592	1
baPOG_11593	1
baPOG_11594	1
baPOG_11595	1
baPOG_11596	0.54
baPOG_11597	1
baPOG_11598	0.47
baPOG_11599	1
baPOG_116	0.88
baPOG_1160	1
baPOG_11601	1
baPOG_11602	1
baPOG_11603	1
baPOG_11604	1
baPOG_11605	0.22
baPOG_11607	1
baPOG_11608	1
baPOG_11609	1
baPOG_1161	1
baPOG_11611	0.47
baPOG_11613	1
baPOG_11614	1
baPOG_11615	0
baPOG_11616	1
baPOG_11617	1
baPOG_11618	1
baPOG_11619	0.56
baPOG_1162	0.67
baPOG_11620	0.25
baPOG_11621	1
baPOG_11622	0.74
baPOG_11623	1
baPOG_11624	1
baPOG_11625	1
baPOG_11626	0.81
baPOG_11627	1
baPOG_11628	1
baPOG_11629	1
baPOG_1163	0
baPOG_11630	1
baPOG_11631	1
baPOG_11632	1
baPOG_11633	1
baPOG_11634	1
baPOG_11635	1
baPOG_11636	1
baPOG_11637	1
baPOG_11638	1
baPOG_11639	1
baPOG_11640	1
baPOG_11641	1
baPOG_11642	1
baPOG_11643	1
baPOG_11644	1
baPOG_11645	1
baPOG_11646	1
baPOG_11647	1
baPOG_11648	1
baPOG_11649	1
baPOG_1165	0.71
baPOG_11650	1
baPOG_11651	1
baPOG_11652	1
baPOG_11653	1
baPOG_11654	1
baPOG_11655	1
baPOG_11656	1
baPOG_11657	1
baPOG_11658	1
baPOG_11659	1
baPOG_1166	0.67
baPOG_11660	1
baPOG_11661	1
baPOG_11662	1
baPOG_11663	1
baPOG_11664	1
baPOG_11665	1
baPOG_11666	1
baPOG_11667	1
baPOG_11668	1
baPOG_11669	0.28
baPOG_1167	1
baPOG_11670	1
baPOG_11671	1
baPOG_11672	1
baPOG_11673	1
baPOG_11674	1
baPOG_11675	1
baPOG_11676	1
baPOG_11677	1
baPOG_11678	1
baPOG_11679	1
baPOG_1168	1
baPOG_11681	1
baPOG_11682	1
baPOG_11683	1
baPOG_11684	0.51
baPOG_11685	0.33
baPOG_11686	1
baPOG_11687	0.47
baPOG_11688	1
baPOG_11689	1
baPOG_1169	0.57
baPOG_11690	1
baPOG_11691	1
baPOG_11692	1
baPOG_11693	1
baPOG_11694	1
baPOG_11695	1
baPOG_11698	1
baPOG_11699	1
baPOG_117	0
baPOG_1170	1
baPOG_11700	1
baPOG_11701	1
baPOG_11702	1
baPOG_11703	1
baPOG_11704	1
baPOG_11705	1
baPOG_11706	1
baPOG_11707	1
baPOG_11708	1
baPOG_11709	0.84
baPOG_1171	1
baPOG_11710	1
baPOG_11711	1
baPOG_11712	1
baPOG_11713	1
baPOG_11714	1
baPOG_11715	1
baPOG_11716	1
baPOG_11717	1
baPOG_11718	1
baPOG_11719	1
baPOG_1172	0.6
baPOG_11720	1
baPOG_11721	0.61
baPOG_11722	1
baPOG_11723	1
baPOG_11724	1
baPOG_11725	1
baPOG_11726	1
baPOG_11727	1
baPOG_11728	0.68
baPOG_11729	1
baPOG_1173	1
baPOG_11730	1
baPOG_11731	1
baPOG_11732	1
baPOG_11733	1
baPOG_11735	1
baPOG_11736	0.73
baPOG_11737	1
baPOG_11738	1
baPOG_11739	1
baPOG_11740	1
baPOG_11742	1
baPOG_11743	1
baPOG_11744	1
baPOG_11745	1
baPOG_11746	1
baPOG_11747	1
baPOG_11748	1
baPOG_11749	0.87
baPOG_1175	1
baPOG_11750	1
baPOG_11751	1
baPOG_11752	1
baPOG_11753	1
baPOG_11754	1
baPOG_11755	0.74
baPOG_11756	1
baPOG_11757	1
baPOG_11758	1
baPOG_11759	1
baPOG_1176	1
baPOG_11760	1
baPOG_11761	1
baPOG_11762	1
baPOG_11763	1
baPOG_11764	0.65
baPOG_11766	1
baPOG_11767	1
baPOG_11768	1
baPOG_11769	1
baPOG_1177	0.78
baPOG_11770	1
baPOG_11771	1
baPOG_11772	1
baPOG_11773	1
baPOG_11774	1
baPOG_11775	0
baPOG_11776	1
baPOG_11777	1
baPOG_11778	0.45
baPOG_11779	1
baPOG_1178	1
baPOG_11780	0.76
baPOG_11781	0.28
baPOG_11782	0.03
baPOG_11783	1
baPOG_11784	1
baPOG_11785	0.89
baPOG_11786	0.26
baPOG_11787	1
baPOG_11788	1
baPOG_11789	0
baPOG_1179	0.92
baPOG_11790	0.75
baPOG_11791	1
baPOG_11792	1
baPOG_11793	1
baPOG_11794	1
baPOG_11795	1
baPOG_11796	1
baPOG_11797	1
baPOG_11798	1
baPOG_11799	1
baPOG_118	0.75
baPOG_1180	1
baPOG_11800	1
baPOG_11801	1
baPOG_11802	1
baPOG_11803	1
baPOG_11804	1
baPOG_11805	1
baPOG_11806	1
baPOG_11807	1
baPOG_11808	1
baPOG_11809	1
baPOG_1181	1
baPOG_11810	1
baPOG_11811	1
baPOG_11812	1
baPOG_11813	0.75
baPOG_11814	0.02
baPOG_11815	0.2
baPOG_11816	1
baPOG_11817	1
baPOG_11818	1
baPOG_11819	1
baPOG_1182	0.04
baPOG_11820	1
baPOG_11821	1
baPOG_11822	1
baPOG_11823	0.73
baPOG_11824	1
baPOG_11825	1
baPOG_11826	1
baPOG_11827	1
baPOG_11828	1
baPOG_11829	1
baPOG_1183	1
baPOG_11830	0.56
baPOG_11831	1
baPOG_11832	1
baPOG_11833	1
baPOG_11834	1
baPOG_11835	1
baPOG_11836	1
baPOG_11837	1
baPOG_11838	0.53
baPOG_11839	1
baPOG_1184	1
baPOG_11840	1
baPOG_11841	1
baPOG_11842	1
baPOG_11843	1
baPOG_11844	0.9
baPOG_11845	1
baPOG_11846	1
baPOG_11847	1
baPOG_11848	1
baPOG_11849	1
baPOG_1185	0
baPOG_11850	1
baPOG_11851	1
baPOG_11852	1
baPOG_11853	1
baPOG_11854	1
baPOG_11855	1
baPOG_11856	1
baPOG_11857	1
baPOG_11858	1
baPOG_11859	1
baPOG_1186	1
baPOG_11860	1
baPOG_11861	1
baPOG_11863	1
baPOG_11864	1
baPOG_11865	1
baPOG_11866	1
baPOG_11867	1
baPOG_11868	1
baPOG_11869	1
baPOG_1187	0.93
baPOG_11870	0
baPOG_11871	1
baPOG_11872	1
baPOG_11873	1
baPOG_11874	0.7
baPOG_11875	1
baPOG_11876	1
baPOG_11878	1
baPOG_11879	0
baPOG_1188	1
baPOG_11880	1
baPOG_11881	1
baPOG_11882	1
baPOG_11883	1
baPOG_11884	1
baPOG_11885	1
baPOG_11886	0.52
baPOG_11887	1
baPOG_11888	1
baPOG_11889	1
baPOG_1189	1
baPOG_11890	1
baPOG_11891	1
baPOG_11892	1
baPOG_11893	1
baPOG_11894	1
baPOG_11896	1
baPOG_11897	1
baPOG_11898	1
baPOG_11899	1
baPOG_119	1
baPOG_1190	1
baPOG_11900	1
baPOG_11901	1
baPOG_11902	1
baPOG_11903	1
baPOG_11904	1
baPOG_11905	1
baPOG_11906	1
baPOG_11907	1
baPOG_11908	1
baPOG_11909	1
baPOG_1191	0.2
baPOG_11910	1
baPOG_11911	1
baPOG_11912	1
baPOG_11913	1
baPOG_11914	1
baPOG_11915	1
baPOG_11916	1
baPOG_11917	1
baPOG_11918	1
baPOG_11919	1
baPOG_1192	1
baPOG_11920	1
baPOG_11921	1
baPOG_11922	1
baPOG_11923	1
baPOG_11924	1
baPOG_11925	1
baPOG_11926	1
baPOG_11927	1
baPOG_11928	1
baPOG_11929	1
baPOG_1193	1
baPOG_11930	1
baPOG_11931	1
baPOG_11932	1
baPOG_11933	1
baPOG_11934	1
baPOG_11935	0.88
baPOG_11936	1
baPOG_11937	1
baPOG_11938	1
baPOG_11939	1
baPOG_1194	0.42
baPOG_11940	1
baPOG_11941	1
baPOG_11942	1
baPOG_11943	1
baPOG_11944	1
baPOG_11945	1
baPOG_11946	1
baPOG_11947	1
baPOG_11948	0.04
baPOG_11949	1
baPOG_1195	1
baPOG_11950	1
baPOG_11951	1
baPOG_11952	1
baPOG_11953	1
baPOG_11954	1
baPOG_11955	1
baPOG_11956	1
baPOG_11957	1
baPOG_11958	1
baPOG_11959	1
baPOG_1196	0
baPOG_11960	1
baPOG_11961	1
baPOG_11962	1
baPOG_11963	1
baPOG_11964	1
baPOG_11965	1
baPOG_11966	1
baPOG_11967	1
baPOG_11968	1
baPOG_11969	1
baPOG_1197	1
baPOG_11970	1
baPOG_11971	1
baPOG_11972	1
baPOG_11973	1
baPOG_11974	1
baPOG_11975	1
baPOG_11976	1
baPOG_11977	1
baPOG_11978	1
baPOG_11979	1
baPOG_11980	1
baPOG_11981	1
baPOG_11982	1
baPOG_11983	1
baPOG_11984	1
baPOG_11985	0.73
baPOG_11986	1
baPOG_11987	0.39
baPOG_11988	1
baPOG_11989	1
baPOG_1199	0.94
baPOG_11990	0.89
baPOG_11991	1
baPOG_11992	1
baPOG_11993	1
baPOG_11994	1
baPOG_11995	1
baPOG_11996	0.42
baPOG_11997	1
baPOG_11998	1
baPOG_11999	1
baPOG_12	0.74
baPOG_120	0.21
baPOG_1200	1
baPOG_12000	1
baPOG_12001	1
baPOG_12002	1
baPOG_12003	1
baPOG_12004	1
baPOG_12005	1
baPOG_12006	1
baPOG_12007	1
baPOG_12008	1
baPOG_12009	1
baPOG_1201	1
baPOG_12010	1
baPOG_12011	1
baPOG_12012	1
baPOG_12013	1
baPOG_12014	1
baPOG_12015	1
baPOG_12016	1
baPOG_12017	1
baPOG_12018	1
baPOG_12019	1
baPOG_1202	1
baPOG_12020	1
baPOG_12021	1
baPOG_12022	1
baPOG_12023	1
baPOG_12024	1
baPOG_12025	1
baPOG_12026	0.83
baPOG_12027	1
baPOG_12028	1
baPOG_12029	1
baPOG_1203	1
baPOG_12030	1
baPOG_12031	1
baPOG_12032	1
baPOG_12033	1
baPOG_12034	1
baPOG_12035	1
baPOG_12036	1
baPOG_12037	1
baPOG_12038	1
baPOG_12039	1
baPOG_1204	1
baPOG_12041	1
baPOG_12042	1
baPOG_12043	1
baPOG_12044	1
baPOG_12045	1
baPOG_12046	1
baPOG_12047	1
baPOG_12049	1
baPOG_12050	1
baPOG_12051	1
baPOG_12052	1
baPOG_12053	1
baPOG_12054	1
baPOG_12055	0.8
baPOG_12056	1
baPOG_12057	1
baPOG_12058	1
baPOG_12059	0.32
baPOG_12060	1
baPOG_12061	1
baPOG_12062	0
baPOG_12063	0.19
baPOG_12064	1
baPOG_12065	1
baPOG_12066	1
baPOG_12067	0.22
baPOG_12068	1
baPOG_12069	1
baPOG_1207	1
baPOG_12070	1
baPOG_12071	0.45
baPOG_12072	1
baPOG_12073	0.67
baPOG_12074	0
baPOG_12075	1
