#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
YP_001604351.1_putative_helicase_[Acidianus_filamentous_virus_3]                                                 -          euVOG_633            -              1e-07   30.0   0.0   1.8e-07   29.2   0.0   1.3   1   0   0   1   1   1   1 -
CAJ31563.1_putative_helicase_[Acidianus_filamentous_virus_6_partial_viral_genome]                                -          euVOG_633            -            1.4e-07   29.6   0.0   2.1e-07   29.0   0.0   1.3   1   0   0   1   1   1   1 -
YP_001604167.1_putative_helicase_[Acidianus_filamentous_virus_6]                                                 -          euVOG_633            -            1.4e-07   29.6   0.0   2.1e-07   29.0   0.0   1.3   1   0   0   1   1   1   1 -
CAJ31623.1_putative_helicase_[Acidianus_filamentous_virus_7_partial_viral_genome]                                -          euVOG_633            -            3.7e-07   28.2   0.0   6.2e-07   27.4   0.0   1.3   1   0   0   1   1   1   1 -
YP_001604228.1_putative_helicase_[Acidianus_filamentous_virus_7]                                                 -          euVOG_633            -            3.7e-07   28.2   0.0   6.2e-07   27.4   0.0   1.3   1   0   0   1   1   1   1 -
AAL27718.1_putative_helicase_[Sulfolobus_islandicus_filamentous_virus_partial_genome.]                           -          euVOG_633            -            1.2e-06   26.4   0.0   2.4e-06   25.5   0.0   1.4   1   0   0   1   1   1   1 -
NP_445672.1_putative_helicase_[Sulfolobus_islandicus_filamentous_virus]                                          -          euVOG_633            -            1.2e-06   26.4   0.0   2.4e-06   25.5   0.0   1.4   1   0   0   1   1   1   1 -
ACB37244.1_putative_Holliday_junction_branch_migration_helicase_[Acidianus_filamentous_virus_9_complete_genome.] -          euVOG_633            -            1.6e-06   26.1   0.0   2.7e-06   25.3   0.0   1.3   1   0   0   1   1   1   1 -
YP_001798528.1_putative_Holliday_junction_branch_migration_helicase_[Acidianus_filamentous_virus_9]              -          euVOG_633            -            1.6e-06   26.1   0.0   2.7e-06   25.3   0.0   1.3   1   0   0   1   1   1   1 -
YP_009219954.1_putative_DNA_repair_helicase_Rad3_[Sulfolobales_virus_YNP1]                                       -          euVOG_633            -            8.7e-06   23.7   0.1   7.2e-05   20.6   0.0   2.1   2   0   0   2   2   2   1 -
ACZ35798.1_Rad3-like_helicase_[Acidianus_spindle-shaped_virus_1_complete_genome.]                                -          euVOG_633            -            1.1e-05   23.3   0.0     3e-05   21.9   0.0   1.7   1   0   0   1   1   1   1 -
YP_003331418.1_Rad3-like_helicase_[Acidianus_spindle-shaped_virus_1]                                             -          euVOG_633            -            1.1e-05   23.3   0.0     3e-05   21.9   0.0   1.7   1   0   0   1   1   1   1 -
AAQ94373.1_ORF_B494_[Sulfolobus_spindle-shaped_virus_Kamchatka-1_complete_genome.]                               -          euVOG_633            -             0.0094   13.7   0.1     0.033   11.9   0.0   1.9   2   0   0   2   2   2   1 -
NP_963976.1_ORF_B494_[Sulfolobus_virus_Kamchatka_1]                                                              -          euVOG_633            -             0.0094   13.7   0.1     0.033   11.9   0.0   1.9   2   0   0   2   2   2   1 -
YP_009197908.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_3]                                            -          euVOG_633            -              0.034   11.8   1.0     0.039   11.6   1.0   1.0   1   0   0   1   1   1   0 -
AFU92024.1_hypothetical_protein_[Sulfolobus_virus_STSV2_complete_genome.] -          euVOG_531            -             0.0076   13.9   0.0     0.013   13.1   0.0   1.3   1   0   0   1   1   1   1 -
YP_007348289.1_hypothetical_protein_STSV2_45_[Sulfolobus_virus_STSV2]     -          euVOG_531            -             0.0076   13.9   0.0     0.013   13.1   0.0   1.3   1   0   0   1   1   1   1 -
ACZ35805.1_unknown_[Acidianus_spindle-shaped_virus_1_complete_genome.]    -          euVOG_531            -              0.034   11.7   0.9      0.04   11.5   0.9   1.1   1   0   0   1   1   1   0 -
YP_003331425.1_hypothetical_protein_[Acidianus_spindle-shaped_virus_1]    -          euVOG_531            -              0.034   11.7   0.9      0.04   11.5   0.9   1.1   1   0   0   1   1   1   0 -
AAY24981.1_ORF_55_[Haloarcula_phage_SH1_complete_genome.]       -          euVOG_595            -               0.31    8.0   4.2      0.28    8.1   4.2   1.1   1   0   0   1   1   1   0 -
YP_271912.1_ORF_55_[Haloarcula_hispanica_virus_SH1]             -          euVOG_595            -               0.31    8.0   4.2      0.28    8.1   4.2   1.1   1   0   0   1   1   1   0 -
YP_008059246.1_RadA_[Halovirus_HGTV-1]                          -          euVOG_595            -               0.33    7.9   3.4      0.36    7.8   3.4   1.0   1   0   0   1   1   1   0 -
YP_008059526.1_hypothetical_protein_HRTV4_37_[Halovirus_HRTV-4] -          euVOG_595            -                4.5    4.2  13.2       4.2    4.2  13.2   1.2   1   0   0   1   1   1   0 -
ACZ35750.1_putative_HTH_transcriptional_regulator_[Sulfolobus_spindle-shaped_virus_6_complete_genome.] -          euVOG_6939           -             0.0062   15.4   0.5    0.0065   15.3   0.5   1.2   1   0   0   1   1   1   1 -
YP_003331481.1_putative_HTH_transcriptional_regulator_[Sulfolobus_spindle-shaped_virus_6]              -          euVOG_6939           -             0.0062   15.4   0.5    0.0065   15.3   0.5   1.2   1   0   0   1   1   1   1 -
AAL27758.1_hypothetical_protein_[Sulfolobus_islandicus_filamentous_virus_partial_genome.] -          euVOG_6732           -               0.68    8.9   3.9       1.9    7.5   0.5   2.3   2   1   0   2   2   2   0 -
NP_445712.1_hypothetical_protein_SIFV0049_[Sulfolobus_islandicus_filamentous_virus]       -          euVOG_6732           -               0.68    8.9   3.9       1.9    7.5   0.5   2.3   2   1   0   2   2   2   0 -
YP_009230251.1_hypothetical_protein_[Acidianus_rod-shaped_virus_2] -          euVOG_1084           -              0.011   12.8   0.1     0.014   12.5   0.1   1.1   1   0   0   1   1   1   0 -
YP_009216707.1_hypothetical_protein_[Sulfolobales_Virus_YNP2]                 -          euVOG_699            -               0.18   10.3   3.5       2.7    6.5   0.6   2.2   2   0   0   2   2   2   0 -
ACZ35810.1_unknown_[Acidianus_spindle-shaped_virus_1_complete_genome.] -          euVOG_6465           -              0.038   12.7   0.0     0.061   12.0   0.0   1.3   1   0   0   1   1   1   0 -
YP_003331430.1_hypothetical_protein_[Acidianus_spindle-shaped_virus_1] -          euVOG_6465           -              0.038   12.7   0.0     0.061   12.0   0.0   1.3   1   0   0   1   1   1   0 -
YP_008058752.1_hypothetical_protein_HHTV1_62_[Halovirus_HHTV-1] -          euVOG_2288           -              0.059   11.6   0.0     0.084   11.1   0.0   1.2   1   0   0   1   1   1   0 -
YP_009226241.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV3] -          euVOG_669            -                6.1    3.8  21.5       9.1    3.3  21.5   1.2   1   0   0   1   1   1   0 -
YP_009226264.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV3]                      -          euVOG_7434           -               0.13   11.6   0.4      0.28   10.5   0.4   1.5   1   0   0   1   1   1   0 -
CDF81358.1_hypothetical_membrane_protein_[Sulfolobus_monocaudavirus_SMV1_complete_genome] -          euVOG_7434           -               0.45    9.8   2.2      0.35   10.1   0.3   1.8   2   0   0   2   2   2   0 -
YP_009008098.1_hypothetical_membrane_protein_[Sulfolobus_monocaudavirus_SMV1]             -          euVOG_7434           -               0.45    9.8   2.2      0.35   10.1   0.3   1.8   2   0   0   2   2   2   0 -
YP_009219262.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV2] -          euVOG_5147           -             0.0091   15.2   0.1     0.018   14.2   0.1   1.6   1   0   0   1   1   1   1 -
YP_009226280.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV3]          -          euVOG_505            -               0.44    9.4   5.3       5.4    5.9   0.6   2.8   2   0   0   2   2   2   0 -
CAC93957.1_hypothetical_protein_[Sulfolobus_virus_SIRV-1_complete_viral_genome]                -          euVOG_1778           -               0.05   12.5   2.7     0.053   12.4   2.7   1.1   1   0   0   1   1   1   0 -
CAC93999.1_hypothetical_protein_[Sulfolobus_virus_SIRV-1_complete_viral_genome]                -          euVOG_1778           -               0.05   12.5   2.7     0.053   12.4   2.7   1.1   1   0   0   1   1   1   0 -
CAG38822.1_hypothetical_protein_[Sulfolobus_islandicus_rudivirus_1_variant_XX_complete_genome] -          euVOG_1778           -               0.05   12.5   2.7     0.053   12.4   2.7   1.1   1   0   0   1   1   1   0 -
NP_666590.1_hypothetical_protein_SIRV1gp02_[Sulfolobus_islandicus_rod-shaped_virus_1]          -          euVOG_1778           -               0.05   12.5   2.7     0.053   12.4   2.7   1.1   1   0   0   1   1   1   0 -
NP_666632.1_hypothetical_protein_SIRV1gp44_[Sulfolobus_islandicus_rod-shaped_virus_1]          -          euVOG_1778           -               0.05   12.5   2.7     0.053   12.4   2.7   1.1   1   0   0   1   1   1   0 -
ADF27759.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_2_complete_genome.]     -          euVOG_1778           -              0.069   12.1   1.8     0.078   11.9   1.8   1.2   1   0   0   1   1   1   0 -
YP_003591094.1_hypothetical_protein_STIV2_B71_[Sulfolobus_turreted_icosahedral_virus_2]        -          euVOG_1778           -              0.069   12.1   1.8     0.078   11.9   1.8   1.2   1   0   0   1   1   1   0 -
AFD04004.1_ORF5_[Halorubrum_pleomorphic_virus_3_complete_genome.]                 -          euVOG_1738           -              0.031   12.5   0.0      0.14   10.4   0.0   1.8   2   0   0   2   2   2   0 -
YP_005454277.1_ORF5_[Halorubrum_pleomorphic_virus_3]                              -          euVOG_1738           -              0.031   12.5   0.0      0.14   10.4   0.0   1.8   2   0   0   2   2   2   0 -
CAJ31513.1_putative_helicase_[Acidianus_filamentous_virus_3_partial_viral_genome] -          euVOG_1738           -              0.037   12.3   0.9      0.46    8.7   0.1   2.5   2   1   0   2   2   2   0 -
YP_001604365.1_putative_helicase_[Acidianus_filamentous_virus_3]                  -          euVOG_1738           -              0.037   12.3   0.9      0.46    8.7   0.1   2.5   2   1   0   2   2   2   0 -
YP_009211323.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_2] -          euVOG_5230           -              0.011   13.4   0.2     0.011   13.4   0.2   1.0   1   0   0   1   1   1   0 -
AAL27744.1_hypothetical_protein_[Sulfolobus_islandicus_filamentous_virus_partial_genome.] -          euVOG_1741           -              0.027   12.6   8.0      0.16   10.1   8.1   1.8   1   1   0   1   1   1   0 -
NP_445698.1_hypothetical_protein_SIFV0033_[Sulfolobus_islandicus_filamentous_virus]       -          euVOG_1741           -              0.027   12.6   8.0      0.16   10.1   8.1   1.8   1   1   0   1   1   1   0 -
YP_008058725.1_tape_measure_[Halovirus_HHTV-1] -          euVOG_2427           -               0.14    9.8   2.4      0.18    9.6   1.3   1.7   2   0   0   2   2   2   0 -
AEY69066.1_putative_membrane_protein_[Thermococcus_prieurii_virus_1_complete_genome.]          -          euVOG_5895           -             0.0013   16.6   1.1    0.0019   16.0   1.1   1.2   1   0   0   1   1   1   1 -
AFA44830.1_putative_integral_membrane_protein_[Thermococcus_prieurii_virus_1_complete_genome.] -          euVOG_5895           -             0.0013   16.6   1.1    0.0019   16.0   1.1   1.2   1   0   0   1   1   1   1 -
YP_005271240.1_unnamed_protein_product_[Thermococcus_prieurii_virus_1]                         -          euVOG_5895           -             0.0013   16.6   1.1    0.0019   16.0   1.1   1.2   1   0   0   1   1   1   1 -
CAI59902.1_hypothetical_protein_[Acidianus_two-tailed_virus_complete_viral_genome] -          euVOG_4815           -               0.25   10.3   7.3       1.2    8.0   0.4   3.3   3   0   0   3   3   3   0 -
YP_319879.1_hypothetical_protein_ATV_gp48_[Acidianus_two-tailed_virus]             -          euVOG_4815           -               0.25   10.3   7.3       1.2    8.0   0.4   3.3   3   0   0   3   3   3   0 -
ABN58496.1_membrane_protein_[Pyrococcus_abyssi_virus_1_complete_genome.] -          euVOG_2312           -                2.2    7.6   6.8         7    5.9   1.1   2.6   2   0   0   2   2   2   0 -
CCG27852.1_putative_carbohydrate_modification_(GMD)_[Aeropyrum_coil-shaped_virus_complete_genome]                        -          euVOG_712            -            4.4e-52  176.1   0.0   6.5e-50  169.0   0.0   2.5   1   1   0   1   1   1   1 -
CAH04248.1_Nucleoside-diphosphate-sugar_epimerase_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome] -          euVOG_712            -            8.8e-09   33.7   0.1   2.5e-08   32.2   0.1   1.8   1   1   0   1   1   1   1 -
YP_077258.1_Nucleoside-diphosphate-sugar_epimerase_[Sulfolobus_virus_STSV1]                                              -          euVOG_712            -            8.8e-09   33.7   0.1   2.5e-08   32.2   0.1   1.8   1   1   0   1   1   1   1 -
AFU92043.1_putative_nucleoside-diphosphate-sugar_epimerase_[Sulfolobus_virus_STSV2_complete_genome.]                     -          euVOG_712            -            1.4e-08   33.1   0.1   3.6e-08   31.7   0.1   1.8   1   1   0   1   1   1   1 -
YP_007348308.1_putative_nucleoside-diphosphate-sugar_epimerase_[Sulfolobus_virus_STSV2]                                  -          euVOG_712            -            1.4e-08   33.1   0.1   3.6e-08   31.7   0.1   1.8   1   1   0   1   1   1   1 -
YP_009272955.1_hypothetical_protein_[Sulfolobus_islandicus_rudivirus_3] -          euVOG_5750           -                0.1   10.3   0.4      0.11   10.3   0.4   1.0   1   0   0   1   1   1   0 -
AGT39907.1_major_capsid_protein_[Marine_gokushovirus_isolate_SI1_complete_genome.] -          euVOG_3197           -           1.6e-134  447.8   0.0  1.8e-134  447.6   0.0   1.0   1   0   0   1   1   1   1 -
ADP89807.1_viral_coat_protein_VP1_[Microvirus_CA82_complete_genome.]               -          euVOG_3197           -            1.1e-58  197.9   0.0   1.4e-58  197.5   0.0   1.1   1   0   0   1   1   1   1 -
AAL55001.1_hypothetical_protein_[Halorubrum_phage_HF2_complete_genome.] -          euVOG_216            -                1.4    6.7  75.1       2.4    5.9  75.1   1.4   1   0   0   1   1   1   0 -
NP_542581.1_hypothetical_protein_HF2p087_[Halorubrum_phage_HF2]         -          euVOG_216            -                1.4    6.7  75.1       2.4    5.9  75.1   1.4   1   0   0   1   1   1   0 -
YP_009219945.1_hypothetical_protein_[Sulfolobales_virus_YNP1] -          euVOG_1344           -              0.032   12.1   0.0     0.032   12.1   0.0   1.0   1   0   0   1   1   1   0 -
AAL54960.1_YonJ-like_protein_[Halorubrum_phage_HF2_complete_genome.] -          euVOG_7495           -             0.0021   17.0   0.5    0.0035   16.3   0.5   1.3   1   0   0   1   1   1   1 -
AAO61337.1_similar_to_YonJ_[Halovirus_HF1_complete_genome.]          -          euVOG_7495           -             0.0021   17.0   0.5    0.0035   16.3   0.5   1.3   1   0   0   1   1   1   1 -
