#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
YP_009362737.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_11] -          baPOG_4537           -             0.0097   14.5   0.9      0.01   14.5   0.9   1.0   1   0   0   1   1   1   1 -
YP_009362615.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_5]  -          baPOG_4537           -              0.012   14.2   1.1     0.013   14.2   1.1   1.0   1   0   0   1   1   1   0 -
YP_009362867.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_6]  -          baPOG_4537           -              0.012   14.2   1.1     0.013   14.2   1.1   1.0   1   0   0   1   1   1   0 -
YP_009362923.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_4]  -          baPOG_4537           -              0.012   14.2   1.1     0.013   14.2   1.1   1.0   1   0   0   1   1   1   0 -
ACB37279.1_hypothetical_protein_[Acidianus_filamentous_virus_9_complete_genome.] -          baPOG_1699           -              0.009   13.9   0.3      0.01   13.7   0.3   1.1   1   0   0   1   1   1   1 -
YP_001798563.1_hypothetical_protein_AFV9_gp45_[Acidianus_filamentous_virus_9]    -          baPOG_1699           -              0.009   13.9   0.3      0.01   13.7   0.3   1.1   1   0   0   1   1   1   1 -
NP_046960.1_hypothetical_protein_psiM2p06_[Methanobacterium_phage_psiM2]                                                                                                              -          baPOG_271            -              0.016   14.4   0.1     0.016   14.4   0.1   1.3   1   0   0   1   1   1   0 -
AAG39953.1_unknown_[Methanothermobacter_wolfeii_prophage_psiM100_complete_genome;_flanked_by_Methanothermobacter_wolfeii_MTW1216_(mtw1216)_and_MTW1215_(mtw1215)_genes_complete_cds.] -          baPOG_271            -              0.016   14.4   0.1     0.017   14.3   0.1   1.2   1   0   0   1   1   1   0 -
NP_071814.1_unknown_[Methanothermobacter_phage_psiM100]                                                                                                                               -          baPOG_271            -              0.016   14.4   0.1     0.017   14.3   0.1   1.2   1   0   0   1   1   1   0 -
YP_009408155.1_structural_protein_c105_[Metallosphaera_turreted_icosahedral_virus] -          baPOG_11201          -               0.04   12.6   0.6      0.19   10.5   0.6   2.1   1   1   0   1   1   1   0 -
AGC34596.1_adenine_methyltransferase_[Halovirus_HSTV-1_complete_genome.]                                                              -          baPOG_7842           -            3.1e-23   81.4   0.0   1.4e-14   53.1   0.0   2.3   2   0   0   2   2   2   2 -
YP_008083102.1_adenine_methyltransferase_[Halovirus_HSTV-1]                                                                           -          baPOG_7842           -            3.1e-23   81.4   0.0   1.4e-14   53.1   0.0   2.3   2   0   0   2   2   2   2 -
YP_009219935.1_putative_type_II_restriction_modification_system,_methylation_subunit_[Sulfolobales_virus_YNP1]                        -          baPOG_7842           -            1.5e-20   72.7   0.0     3e-14   52.0   0.0   2.1   2   0   0   2   2   2   2 -
AFU92044.1_putative_N4-cytosine_methylase_[Sulfolobus_virus_STSV2_complete_genome.]                                                   -          baPOG_7842           -            6.9e-20   70.5   0.0   1.1e-09   37.0   0.0   2.1   2   0   0   2   2   2   2 -
YP_007348309.1_putative_N4-cytosine_methylase_[Sulfolobus_virus_STSV2]                                                                -          baPOG_7842           -            6.9e-20   70.5   0.0   1.1e-09   37.0   0.0   2.1   2   0   0   2   2   2   2 -
CAH04249.1_Cytosine_methylase_similar_to_N4-cytosine_methylase_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome] -          baPOG_7842           -            9.4e-20   70.1   0.0   2.1e-09   36.1   0.0   2.1   2   0   0   2   2   2   2 -
YP_077259.1_Cytosine_methylase,_similar_to_N4-cytosine_methylase_[Sulfolobus_virus_STSV1]                                             -          baPOG_7842           -            9.4e-20   70.1   0.0   2.1e-09   36.1   0.0   2.1   2   0   0   2   2   2   2 -
AAF04014.1_adenine_methyltransferase_[Virus_PhiCh1_complete_genome.]                                                                  -          baPOG_7842           -            4.4e-17   61.3   0.1   3.1e-10   38.8   0.0   2.8   2   1   0   2   2   2   2 -
NP_666012.1_adenine_methyltransferase_[Natrialba_phage_PhiCh1]                                                                        -          baPOG_7842           -            4.4e-17   61.3   0.1   3.1e-10   38.8   0.0   2.8   2   1   0   2   2   2   2 -
YP_009216754.1_putative_Modification_methylase_MjaI_[Sulfolobales_Virus_YNP2]                                                         -          baPOG_7842           -            3.3e-14   51.9   0.0   4.7e-14   51.4   0.0   1.1   1   0   0   1   1   1   1 -
YP_009226243.1_putative_DNA_methylase_N-4/N-6_[Sulfolobus_monocaudavirus_SMV3]                                                        -          baPOG_7842           -            2.5e-13   49.0   0.1   3.4e-10   38.7   0.0   2.2   1   1   1   2   2   2   2 -
AAM88756.1_putative_N4-cytosine_methyltransferase_[Virus_PhiCh1_complete_genome.]                                                     -          baPOG_7842           -            2.3e-12   45.8   0.0   7.9e-05   21.1   0.0   3.2   3   0   0   3   3   3   2 -
NP_666000.1_M.PhiCh1-III_[Natrialba_phage_PhiCh1]                                                                                     -          baPOG_7842           -            2.3e-12   45.8   0.0   7.9e-05   21.1   0.0   3.2   3   0   0   3   3   3   2 -
YP_009216755.1_Modification_methylase_MjaI_[Sulfolobales_Virus_YNP2]                                                                  -          baPOG_7842           -            1.9e-06   26.4   0.0   2.6e-06   26.0   0.0   1.1   1   0   0   1   1   1   1 -
CAH04244.1_Cytosine_methylase_similar_to_PspGI_methylase_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome]       -          baPOG_7842           -              5e-05   21.8   0.0     0.015   13.7   0.0   2.4   2   0   0   2   2   2   2 -
YP_077254.1_Cytosine_methylase,_similar_to_PspGI_methylase_[Sulfolobus_virus_STSV1]                                                   -          baPOG_7842           -              5e-05   21.8   0.0     0.015   13.7   0.0   2.4   2   0   0   2   2   2   2 -
AFU92038.1_putative_cytosine_methylase_[Sulfolobus_virus_STSV2_complete_genome.]                                                      -          baPOG_7842           -            0.00027   19.4   0.0      0.22    9.8   0.0   2.3   2   0   0   2   2   2   2 -
YP_007348303.1_putative_cytosine_methylase_[Sulfolobus_virus_STSV2]                                                                   -          baPOG_7842           -            0.00027   19.4   0.0      0.22    9.8   0.0   2.3   2   0   0   2   2   2   2 -
CCG27835.1_hypothetical_protein_[Aeropyrum_coil-shaped_virus_complete_genome] -          baPOG_8954           -               0.56    9.4   3.5      0.93    8.7   3.5   1.4   1   0   0   1   1   1   0 -
YP_008059446.1_hypothetical_protein_HGTV1_271_[Halovirus_HGTV-1] -          baPOG_5534           -              0.042   13.1   0.0     0.056   12.7   0.0   1.4   1   1   0   1   1   1   0 -
YP_009219242.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV2] -          baPOG_915            -             0.0021   15.5   0.5    0.0023   15.3   0.5   1.0   1   0   0   1   1   1   1 -
YP_009230263.1_hypothetical_protein_ATSV_C70_[Acidianus_tailed_spindle_virus] -          baPOG_11241          -              0.055   12.6   0.1     0.073   12.2   0.1   1.1   1   0   0   1   1   1   0 -
YP_009272972.1_C2H2-finger_transcriptional_regulator_[Sulfolobus_islandicus_rudivirus_3] -          baPOG_4706           -              0.015   14.3   0.0     0.019   13.9   0.0   1.2   1   0   0   1   1   1   0 -
YP_008059174.1_hypothetical_protein_HCTV5_133_[Halovirus_HCTV-5] -          baPOG_2966           -               0.56    9.0   5.7       1.2    7.9   5.7   1.6   1   1   0   1   1   1   0 -
AAL54960.1_YonJ-like_protein_[Halorubrum_phage_HF2_complete_genome.] -          baPOG_14950          -             0.0019   16.0   0.6    0.0028   15.5   0.6   1.2   1   0   0   1   1   1   1 -
AAO61337.1_similar_to_YonJ_[Halovirus_HF1_complete_genome.]          -          baPOG_14950          -             0.0019   16.0   0.6    0.0028   15.5   0.6   1.2   1   0   0   1   1   1   1 -
NP_542538.1_YonJ-like_protein_[Halorubrum_phage_HF2]                 -          baPOG_14950          -             0.0019   16.0   0.6    0.0028   15.5   0.6   1.2   1   0   0   1   1   1   1 -
NP_861626.1_similar_to_YonJ_[Halovirus_HF1]                          -          baPOG_14950          -             0.0019   16.0   0.6    0.0028   15.5   0.6   1.2   1   0   0   1   1   1   1 -
YP_008058636.1_DNA_polymerase_II_small_subunit_[Halovirus_HRTV-8]    -          baPOG_14950          -             0.0026   15.6   0.7    0.0039   15.0   0.7   1.3   1   0   0   1   1   1   1 -
YP_008058515.1_DNA_polymerase_II_small_subunit_[Halovirus_HRTV-5]    -          baPOG_14950          -              0.007   14.2   0.6     0.011   13.5   0.6   1.3   1   0   0   1   1   1   1 -
AAL27729.1_hypothetical_protein_[Sulfolobus_islandicus_filamentous_virus_partial_genome.] -          baPOG_10889          -              0.067   12.0   1.5     0.092   11.5   1.5   1.2   1   0   0   1   1   1   0 -
NP_445683.1_hypothetical_protein_SIFV0018_[Sulfolobus_islandicus_filamentous_virus]       -          baPOG_10889          -              0.067   12.0   1.5     0.092   11.5   1.5   1.2   1   0   0   1   1   1   0 -
YP_008058442.1_HNH_protein_[Halovirus_HCTV-2]                          -          baPOG_3              -            6.9e-08   31.6   0.2   8.1e-08   31.3   0.2   1.2   1   0   0   1   1   1   1 -
YP_008058607.1_HNH_protein_[Halovirus_HRTV-8]                          -          baPOG_3              -            9.8e-08   31.1   0.1   1.1e-07   30.9   0.1   1.1   1   0   0   1   1   1   1 -
AGC34564.1_HNH_domain_endonuclease_[Halovirus_HSTV-1_complete_genome.] -          baPOG_3              -            7.5e-06   24.9   0.3     1e-05   24.5   0.3   1.1   1   0   0   1   1   1   1 -
YP_008083069.1_HNH_domain_endonuclease_[Halovirus_HSTV-1]              -          baPOG_3              -            7.5e-06   24.9   0.3     1e-05   24.5   0.3   1.1   1   0   0   1   1   1   1 -
YP_008059118.1_HNH_protein_[Halovirus_HCTV-5]                          -          baPOG_3              -            2.6e-05   23.2   0.1   2.9e-05   23.0   0.1   1.1   1   0   0   1   1   1   1 -
AGC34447.1_HNH_endonuclease_[Halovirus_HVTV-1_complete_genome.]        -          baPOG_3              -            2.7e-05   23.1   0.1   3.1e-05   22.9   0.1   1.1   1   0   0   1   1   1   1 -
YP_007378983.1_HNH_endonuclease_[Halovirus_HVTV-1]                     -          baPOG_3              -            2.7e-05   23.1   0.1   3.1e-05   22.9   0.1   1.1   1   0   0   1   1   1   1 -
AGC34432.1_HNH_endonuclease_[Halovirus_HVTV-1_complete_genome.]        -          baPOG_3              -            3.7e-05   22.7   0.0   3.7e-05   22.7   0.0   1.1   1   0   0   1   1   1   1 -
YP_007378968.1_HNH_endonuclease_[Halovirus_HVTV-1]                     -          baPOG_3              -            3.7e-05   22.7   0.0   3.7e-05   22.7   0.0   1.1   1   0   0   1   1   1   1 -
YP_008058446.1_hypothetical_protein_HCTV2_84_[Halovirus_HCTV-2]        -          baPOG_3              -            7.2e-05   21.7   0.2   9.4e-05   21.4   0.2   1.1   1   0   0   1   1   1   1 -
YP_008059304.1_hypothetical_protein_HGTV1_128_[Halovirus_HGTV-1]       -          baPOG_3              -             0.0004   19.3   0.7   0.00044   19.2   0.7   1.3   1   1   0   1   1   1   1 -
YP_008059091.1_Hef_and_HNH_endonuclease_[Halovirus_HCTV-5]             -          baPOG_3              -             0.0011   17.8   0.1    0.0017   17.3   0.1   1.3   1   0   0   1   1   1   1 -
YP_008059064.1_HNH_protein_[Halovirus_HCTV-5]                          -          baPOG_3              -             0.0021   17.0   4.5    0.0061   15.4   4.5   1.7   1   1   0   1   1   1   1 -
YP_008059529.1_HNH_protein_[Halovirus_HRTV-4]                          -          baPOG_3              -             0.0024   16.8   0.2    0.0029   16.5   0.2   1.3   1   1   0   1   1   1   1 -
YP_008059213.1_terminase_large_subunit_[Halovirus_HGTV-1]                      -          baPOG_16243          -            2.6e-06   24.9   0.2   9.4e-06   23.1   0.2   1.9   1   1   0   1   1   1   1 -
YP_009362921.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_4] -          baPOG_16243          -              0.012   12.8   0.0     0.014   12.6   0.0   1.0   1   0   0   1   1   1   0 -
CAJ31693.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_8_partial_viral_genome] -          baPOG_14408          -              0.055   12.1   2.1       0.1   11.2   2.1   1.5   1   0   0   1   1   1   0 -
YP_001604297.1_hypothetical_protein_AFV8_gp16_[Acidianus_filamentous_virus_8]                  -          baPOG_14408          -              0.055   12.1   2.1       0.1   11.2   2.1   1.5   1   0   0   1   1   1   0 -
YP_008059635.1_QueC_[Halovirus_HCTV-1]              -          baPOG_8631           -            4.4e-18   64.1   0.0     7e-18   63.5   0.0   1.2   1   1   0   1   1   1   1 -
YP_008059117.1_QueC_[Halovirus_HCTV-5]              -          baPOG_8631           -            9.1e-17   59.8   0.0   1.6e-16   58.9   0.0   1.3   1   1   0   1   1   1   1 -
AGC34446.1_QueC_[Halovirus_HVTV-1_complete_genome.] -          baPOG_8631           -            4.5e-15   54.2   0.0   8.6e-15   53.3   0.0   1.4   1   1   0   1   1   1   1 -
YP_007378982.1_QueC_[Halovirus_HVTV-1]              -          baPOG_8631           -            4.5e-15   54.2   0.0   8.6e-15   53.3   0.0   1.4   1   1   0   1   1   1   1 -
YP_008059390.1_hypothetical_protein_HGTV1_215_[Halovirus_HGTV-1] -          baPOG_2090           -            1.1e-31  108.9   0.0   1.4e-31  108.5   0.0   1.1   1   0   0   1   1   1   1 -
YP_009362757.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_11] -          baPOG_11411          -                  1    8.7   6.3      0.64    9.3   4.2   1.6   1   1   1   2   2   2   0 -
YP_009362583.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_9]  -          baPOG_11411          -                1.4    8.2   8.3      0.93    8.8   5.5   1.8   1   1   1   2   2   2   0 -
YP_009362706.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_8]  -          baPOG_11411          -                1.4    8.2   8.3      0.93    8.8   5.5   1.8   1   1   1   2   2   2   0 -
YP_009362808.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_10] -          baPOG_11411          -                2.1    7.7   7.8       1.5    8.2   5.2   1.9   1   1   1   2   2   2   0 -
AAS89096.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_complete_genome.] -          baPOG_585            -                3.3    3.7  26.3       3.4    3.7  26.3   1.0   1   0   0   1   1   1   0 -
YP_025017.1_hypothetical_protein_B124_[Sulfolobus_turreted_icosahedral_virus_1]          -          baPOG_585            -                3.3    3.7  26.3       3.4    3.7  26.3   1.0   1   0   0   1   1   1   0 -
YP_009219237.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV2]                     -          baPOG_585            -                5.3    3.1  12.0       8.7    2.3  12.0   1.3   1   0   0   1   1   1   0 -
YP_008059526.1_hypothetical_protein_HRTV4_37_[Halovirus_HRTV-4]                          -          baPOG_585            -                5.7    3.0  24.1       7.5    2.6  24.1   1.1   1   0   0   1   1   1   0 -
AIA83223.1_DNA-directed_RNA_polymerase_phage-type_[Podovirus_Lau218_strain_TahiMoana_complete_genome.] -          baPOG_879            -             0.0046   15.3   0.8     0.019   13.3   0.8   2.1   1   1   0   1   1   1   1 -
