#                                                                                                                                                 --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                          accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                  ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
YP_529640.1_hypothetical_protein_His2V_gp10_[His2_virus]                                       -          arVOG_418            -            1.3e-28   98.2   1.3   5.3e-28   96.3   1.3   1.7   1   1   0   1   1   1   1 -
CAG25656.1_hypothetical_protein_[Pyrobaculum_spherical_virus_complete_genome]                  -          arVOG_418            -              0.022   13.7   0.2     0.044   12.7   0.1   1.6   1   1   1   2   2   2   0 -
YP_015558.1_hypothetical_protein_PyrSV_gp37_[Pyrobaculum_spherical_virus]                      -          arVOG_418            -              0.022   13.7   0.2     0.044   12.7   0.1   1.6   1   1   1   2   2   2   0 -
CAJ31548.1_putative_protein_phosphatase_[Acidianus_filamentous_virus_3_partial_viral_genome] -          arVOG_208            -            3.9e-68  226.6   0.3   4.3e-68  226.5   0.3   1.0   1   0   0   1   1   1   1 -
YP_001604400.1_putative_protein_phosphatase_[Acidianus_filamentous_virus_3]                  -          arVOG_208            -            3.9e-68  226.6   0.3   4.3e-68  226.5   0.3   1.0   1   0   0   1   1   1   1 -
CAJ31672.1_putative_phosphatase_[Acidianus_filamentous_virus_7_partial_viral_genome]         -          arVOG_208            -            9.8e-68  225.3   0.1   1.1e-67  225.1   0.1   1.0   1   0   0   1   1   1   1 -
YP_001604276.1_putative_phosphatase_[Acidianus_filamentous_virus_7]                          -          arVOG_208            -            9.8e-68  225.3   0.1   1.1e-67  225.1   0.1   1.0   1   0   0   1   1   1   1 -
CAJ31613.1_putative_protein_phosphatase_[Acidianus_filamentous_virus_6_partial_viral_genome] -          arVOG_208            -            2.1e-67  224.3   0.3   2.3e-67  224.1   0.3   1.0   1   0   0   1   1   1   1 -
YP_001604217.1_putative_protein_phosphatase_[Acidianus_filamentous_virus_6]                  -          arVOG_208            -            2.1e-67  224.3   0.3   2.3e-67  224.1   0.3   1.0   1   0   0   1   1   1   1 -
CAJ31731.1_putative_phosphatase_[Acidianus_filamentous_virus_8_partial_viral_genome]         -          arVOG_208            -            1.9e-66  221.2   0.4   2.1e-66  221.0   0.4   1.0   1   0   0   1   1   1   1 -
YP_001604335.1_putative_phosphatase_[Acidianus_filamentous_virus_8]                          -          arVOG_208            -            1.9e-66  221.2   0.4   2.1e-66  221.0   0.4   1.0   1   0   0   1   1   1   1 -
ACB37286.1_hypothetical_protein_[Acidianus_filamentous_virus_9_complete_genome.]             -          arVOG_208            -              3e-65  217.2   0.1   3.4e-65  217.1   0.1   1.0   1   0   0   1   1   1   1 -
YP_001798570.1_hypothetical_protein_AFV9_gp52_[Acidianus_filamentous_virus_9]                -          arVOG_208            -              3e-65  217.2   0.1   3.4e-65  217.1   0.1   1.0   1   0   0   1   1   1   1 -
YP_008060032.1_Ser/Thr_and_Tyr_protein_phosphatase_[Halovirus_HRTV-7]                        -          arVOG_208            -            1.6e-55  185.8   0.1   1.7e-55  185.6   0.1   1.0   1   0   0   1   1   1   1 -
AGC34320.1_dual_specificity_protein_phosphatase_[Halovirus_HSTV-2_complete_genome.]          -          arVOG_208            -            1.9e-53  179.0   0.2   2.1e-53  178.9   0.2   1.0   1   0   0   1   1   1   1 -
YP_007379130.1_dual_specificity_protein_phosphatase_[Halovirus_HSTV-2]                       -          arVOG_208            -            1.9e-53  179.0   0.2   2.1e-53  178.9   0.2   1.0   1   0   0   1   1   1   1 -
YP_008059354.1_Ser/Thr_and_Tyr_protein_phosphatase_[Halovirus_HGTV-1]                        -          arVOG_208            -            2.2e-48  162.7   0.1   2.4e-48  162.5   0.1   1.0   1   0   0   1   1   1   1 -
YP_008058756.1_hypothetical_protein_HHTV1_66_[Halovirus_HHTV-1]                              -          arVOG_208            -            7.5e-12   44.3   0.0   1.3e-06   27.4   0.0   2.0   1   1   1   2   2   2   2 -
AAL54987.1_hypothetical_protein_[Halorubrum_phage_HF2_complete_genome.]            -          arVOG_401            -            4.6e-45  150.7   1.2   5.4e-45  150.5   1.2   1.1   1   0   0   1   1   1   1 -
AAO61364.1_hypothetical_protein_[Halovirus_HF1_complete_genome.]                   -          arVOG_401            -            4.6e-45  150.7   1.2   5.4e-45  150.5   1.2   1.1   1   0   0   1   1   1   1 -
NP_542567.1_hypothetical_protein_HF2p073_[Halorubrum_phage_HF2]                    -          arVOG_401            -            4.6e-45  150.7   1.2   5.4e-45  150.5   1.2   1.1   1   0   0   1   1   1   1 -
NP_861653.1_hypothetical_protein_HalHV1gp065_[Halovirus_HF1]                       -          arVOG_401            -            4.6e-45  150.7   1.2   5.4e-45  150.5   1.2   1.1   1   0   0   1   1   1   1 -
YP_008058490.1_hypothetical_protein_HRTV5_43_[Halovirus_HRTV-5]                    -          arVOG_401            -              1e-44  149.6   0.7   1.1e-44  149.5   0.7   1.0   1   0   0   1   1   1   1 -
YP_008058604.1_hypothetical_protein_HRTV8_39_[Halovirus_HRTV-8]                    -          arVOG_401            -            1.3e-39  133.3   0.5   1.4e-39  133.2   0.5   1.0   1   0   0   1   1   1   1 -
AGC34308.1_hypothetical_protein_[Halovirus_HSTV-2_complete_genome.]                -          arVOG_401            -            1.8e-15   55.9   1.7   3.8e-15   54.9   1.7   1.5   1   1   0   1   1   1   1 -
YP_007379118.1_hypothetical_protein_HSTV2_39_[Halovirus_HSTV-2]                    -          arVOG_401            -            1.8e-15   55.9   1.7   3.8e-15   54.9   1.7   1.5   1   1   0   1   1   1   1 -
YP_008060021.1_hypothetical_protein_HRTV7_37_[Halovirus_HRTV-7]                    -          arVOG_401            -            3.6e-15   54.9   1.4   7.7e-15   53.9   1.4   1.5   1   1   0   1   1   1   1 -
CAI59891.1_hypothetical_protein_[Acidianus_two-tailed_virus_complete_viral_genome] -          arVOG_401            -              0.075   12.3   1.1      0.19   11.0   1.1   1.8   1   1   0   1   1   1   0 -
YP_319854.1_hypothetical_protein_ATV_gp23_[Acidianus_two-tailed_virus]             -          arVOG_401            -              0.075   12.3   1.1      0.19   11.0   1.1   1.8   1   1   0   1   1   1   0 -
ADF27755.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_2_complete_genome.] -          arVOG_355            -           5.6e-103  342.2  56.5  2.1e-102  340.3  56.5   1.9   1   1   0   1   1   1   1 -
YP_003591089.1_hypothetical_protein_STIV2_B631_[Sulfolobus_turreted_icosahedral_virus_2]   -          arVOG_355            -           5.6e-103  342.2  56.5  2.1e-102  340.3  56.5   1.9   1   1   0   1   1   1   1 -
AAS89077.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_complete_genome.]   -          arVOG_355            -            7.1e-99  328.7   5.7   8.2e-99  328.5   5.7   1.0   1   0   0   1   1   1   1 -
YP_024998.1_hypothetical_protein_A223_[Sulfolobus_turreted_icosahedral_virus_1]            -          arVOG_355            -            7.1e-99  328.7   5.7   8.2e-99  328.5   5.7   1.0   1   0   0   1   1   1   1 -
YP_009218505.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV4]                       -          arVOG_355            -            1.4e-45  154.4   0.2   1.6e-45  154.2   0.2   1.0   1   0   0   1   1   1   1 -
YP_008059329.1_hypothetical_protein_HGTV1_154_[Halovirus_HGTV-1]                           -          arVOG_355            -            0.00015   20.1   0.4    0.0035   15.6   0.0   2.1   1   1   1   2   2   2   1 -
YP_009230260.1_hypothetical_protein_ATSV_B262_[Acidianus_tailed_spindle_virus]             -          arVOG_355            -             0.0036   15.6   0.4    0.0052   15.1   0.4   1.2   1   0   0   1   1   1   1 -
CAI59915.1_hypothetical_protein_[Acidianus_two-tailed_virus_complete_viral_genome]         -          arVOG_355            -              0.063   11.5  25.9      0.69    8.1   0.7   5.1   5   0   0   5   5   5   0 -
YP_319902.1_hypothetical_protein_ATV_gp71_[Acidianus_two-tailed_virus]                     -          arVOG_355            -              0.063   11.5  25.9      0.69    8.1   0.7   5.1   5   0   0   5   5   5   0 -
YP_009230227.1_hypothetical_protein_[Acidianus_rod-shaped_virus_2]                         -          arVOG_355            -               0.78    8.0   9.0       1.1    7.4   9.0   1.2   1   0   0   1   1   1   0 -
AGG36560.1_hypothetical_protein_[Sulfolobales_Mexican_fusellovirus_1_complete_genome.] -          arVOG_273            -           2.2e-152  504.9   0.0  2.6e-152  504.7   0.0   1.0   1   0   0   1   1   1   1 -
YP_007678015.1_hypothetical_protein_SMF1_0013_[Sulfolobales_Mexican_fusellovirus_1]    -          arVOG_273            -           2.2e-152  504.9   0.0  2.6e-152  504.7   0.0   1.0   1   0   0   1   1   1   1 -
YP_008059696.1_hypothetical_protein_DNAM5_135_[Halovirus_HCTV-1]                       -          arVOG_273            -           3.9e-125  415.5   3.8  4.4e-125  415.4   3.8   1.0   1   0   0   1   1   1   1 -
AGC34515.1_hypothetical_protein_[Halovirus_HVTV-1_complete_genome.]                    -          arVOG_273            -           1.8e-123  410.1   4.8    2e-123  409.9   4.8   1.0   1   0   0   1   1   1   1 -
YP_007379051.1_hypothetical_protein_HVTV1_146_[Halovirus_HVTV-1]                       -          arVOG_273            -           1.8e-123  410.1   4.8    2e-123  409.9   4.8   1.0   1   0   0   1   1   1   1 -
YP_008059185.1_hypothetical_protein_HCTV5_144_[Halovirus_HCTV-5]                       -          arVOG_273            -           7.6e-103  342.4   5.3  8.4e-103  342.2   5.3   1.0   1   0   0   1   1   1   1 -
YP_008059451.1_hypothetical_protein_HGTV1_276_[Halovirus_HGTV-1]                       -          arVOG_273            -              4e-11   41.4   0.0   5.3e-11   41.0   0.0   1.2   1   0   0   1   1   1   1 -
CAH04221.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome] -          arVOG_594            -            1.9e-93  309.8  16.7   2.1e-93  309.6  16.7   1.0   1   0   0   1   1   1   1 -
YP_077231.1_hypothetical_protein_STSV1pORF38_[Sulfolobus_virus_STSV1]                                  -          arVOG_594            -            1.9e-93  309.8  16.7   2.1e-93  309.6  16.7   1.0   1   0   0   1   1   1   1 -
AFU92014.1_hypothetical_protein_[Sulfolobus_virus_STSV2_complete_genome.]                              -          arVOG_594            -            3.3e-93  309.0  19.1   3.7e-93  308.8  19.1   1.0   1   0   0   1   1   1   1 -
YP_007348279.1_hypothetical_protein_STSV2_35_[Sulfolobus_virus_STSV2]                                  -          arVOG_594            -            3.3e-93  309.0  19.1   3.7e-93  308.8  19.1   1.0   1   0   0   1   1   1   1 -
YP_009230285.1_hypothetical_protein_ATSV_D133_[Acidianus_tailed_spindle_virus]                         -          arVOG_594            -            3.1e-56  188.7   8.7   4.5e-56  188.2   8.7   1.2   1   0   0   1   1   1   1 -
CAI59856.1_hypothetical_protein_[Acidianus_two-tailed_virus_complete_viral_genome]                         -          arVOG_3              -            1.2e-41  140.1   0.8   1.4e-41  139.8   0.1   1.5   2   0   0   2   2   1   1 -
YP_319859.1_hypothetical_protein_ATV_gp28_[Acidianus_two-tailed_virus]                                     -          arVOG_3              -            1.2e-41  140.1   0.8   1.4e-41  139.8   0.1   1.5   2   0   0   2   2   1   1 -
YP_009230276.1_hypothetical_protein_ATSV_A219_[Acidianus_tailed_spindle_virus]                             -          arVOG_3              -            2.5e-41  139.0   8.6   1.2e-35  120.7   2.9   2.5   1   1   1   2   2   2   2 -
ABN58509.1_leucine_zipper_and_winged_helix_DNA-binding_domain_[Pyrococcus_abyssi_virus_1_complete_genome.] -          arVOG_3              -            3.3e-24   83.9   8.4   4.2e-24   83.6   8.4   1.1   1   0   0   1   1   1   1 -
CAH69395.1_putative_regulatory_protein_[Acidianus_filamentous_virus_2_partial_genome]                      -          arVOG_3              -            5.2e-24   83.3   0.7   5.9e-24   83.1   0.7   1.0   1   0   0   1   1   1   1 -
YP_001496933.1_putative_regulatory_protein_[Acidianus_filamentous_virus_2]                                 -          arVOG_3              -            5.2e-24   83.3   0.7   5.9e-24   83.1   0.7   1.0   1   0   0   1   1   1   1 -
AFV51232.1_hypothetical_protein_[Sulfolobales_Mexican_rudivirus_1_complete_genome.]                        -          arVOG_3              -            1.1e-23   82.3   0.3   1.2e-23   82.1   0.3   1.0   1   0   0   1   1   1   1 -
YP_006990083.1_hypothetical_protein_[Sulfolobales_Mexican_rudivirus_1]                                     -          arVOG_3              -            1.1e-23   82.3   0.3   1.2e-23   82.1   0.3   1.0   1   0   0   1   1   1   1 -
YP_009230288.1_transcriptional_regulator_[Acidianus_tailed_spindle_virus]                                  -          arVOG_3              -            1.1e-20   72.7   2.1   3.8e-20   70.9   2.1   1.7   1   1   0   1   1   1   1 -
YP_009226286.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV3]                                       -          arVOG_3              -            9.9e-17   59.9   1.0   1.3e-16   59.5   1.0   1.1   1   0   0   1   1   1   1 -
CAI59855.1_hypothetical_protein_[Acidianus_two-tailed_virus_complete_viral_genome]                         -          arVOG_3              -              4e-16   58.0   0.8   4.6e-16   57.8   0.8   1.1   1   0   0   1   1   1   1 -
YP_319858.1_hypothetical_protein_ATV_gp27_[Acidianus_two-tailed_virus]                                     -          arVOG_3              -              4e-16   58.0   0.8   4.6e-16   57.8   0.8   1.1   1   0   0   1   1   1   1 -
CAI59857.1_hypothetical_protein_[Acidianus_two-tailed_virus_complete_viral_genome]                         -          arVOG_3              -            4.2e-16   57.9   0.6   4.6e-16   57.8   0.6   1.1   1   0   0   1   1   1   1 -
YP_319860.1_hypothetical_protein_ATV_gp29_[Acidianus_two-tailed_virus]                                     -          arVOG_3              -            4.2e-16   57.9   0.6   4.6e-16   57.8   0.6   1.1   1   0   0   1   1   1   1 -
ADF27753.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_2_complete_genome.]                 -          arVOG_3              -            5.3e-16   57.6   0.4     7e-16   57.2   0.4   1.2   1   0   0   1   1   1   1 -
YP_003591087.1_hypothetical_protein_STIV2_B60_[Sulfolobus_turreted_icosahedral_virus_2]                    -          arVOG_3              -            5.3e-16   57.6   0.4     7e-16   57.2   0.4   1.2   1   0   0   1   1   1   1 -
YP_009362571.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_9]                             -          arVOG_3              -            1.1e-15   56.5   0.4   1.2e-15   56.4   0.4   1.0   1   0   0   1   1   1   1 -
YP_009362694.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_8]                             -          arVOG_3              -            1.1e-15   56.5   0.4   1.2e-15   56.4   0.4   1.0   1   0   0   1   1   1   1 -
